Transcript,Protein,TargetP,RC,HSAP_ortho,MMUS_ortho,SCER_ortho,MitoProt,HSAP_Gene,Seqlength,MMUS_Gene
comp66925_c0_seq21,emue22765,_ , 1, -, -, -,  N,-,125,-
comp66925_c0_seq21,emue22766,_ , 3, -, -, -,  N,-,298,-
comp66925_c0_seq26,emue22767,_ , 2, -, -, -,  N,-,134,-
comp66925_c0_seq31,emue22768,_ , 3, -, -, -,  N,-,277,-
comp66925_c0_seq35,emue22769,_ , 2, -, -, -,  N,-,187,-
comp66925_c0_seq4,emue22770,S , 3, -, -, -,  N,-,117,-
comp66925_c0_seq40,emue22771,_ , 2, -, -, -,  N,-,204,-
comp66925_c0_seq42,emue22772,_ , 3, -, -, -,  N,-,301,-
comp66925_c0_seq43,emue22773,_ , 3, -, -, -,  N,-,104,-
comp66925_c0_seq47,emue22774,S , 3, -, -, -,  N,-,117,-
comp66925_c0_seq48,emue22775,_ , 1, -, -, -,  N,-,186,-
comp66925_c0_seq48,emue22776,S , 2, -, -, -,  N,-,138,-
comp66925_c0_seq56,emue22777,_ , 3, -, -, -,  N,-,407,-
comp66925_c0_seq6,emue22778,_ , 3, -, -, -,  N,-,247,-
comp66926_c0_seq11,emue22779,_ , 4, -, -, -,  N,-,152,-
comp66926_c0_seq13,emue22780,_ , 4, -, -, -,  N,-,330,-
comp66926_c0_seq14,emue22781,_ , 1, -, -, -,  N,-,188,-
comp66926_c0_seq2,emue22782,_ , 1, -, -, -,  N,-,147,-
comp66926_c0_seq4,emue22783,_ , 2, -, -, -,  N,-,130,-
comp66926_c0_seq7,emue22784,_ , 1, -, -, -,  N,-,219,-
comp66927_c0_seq13,emue22785,_ , 3, -, -, -,  N,-,244,-
comp66927_c0_seq14,emue22786,_ , 1, -, -, -,  N,-,116,-
comp66927_c0_seq15,emue22787,_ , 2, -, -, -,  N,-,190,-
comp66927_c0_seq22,emue22788,_ , 2, -, -, -,  N,-,263,-
comp66927_c0_seq7,emue22789,_ , 3, -, -, -,  N,-,236,-
comp66927_c0_seq9,emue22790,_ , 4, -, -, -,  N,-,147,-
comp66928_c0_seq13,emue22791,_ , 3, -, -, -,  N,-,498,-
comp66928_c0_seq17,emue22792,_ , 3, -, -, -,  N,-,888,-
comp66928_c0_seq19,emue22793,S , 3, -, -, -,  N,-,260,-
comp66928_c0_seq19,emue22794,_ , 3, -, -, -,  N,-,498,-
comp66929_c0_seq5,emue22795,_ , 2, -, -, -,  N,-,1044,-
comp66930_c0_seq1,emue22796,S , 1, -, -, -,  N,-,143,-
comp66930_c1_seq21,emue22797,_ , 1, -, -, -,  N,-,501,-
comp66930_c1_seq41,emue22798,_ , 2, -, -, -,  N,-,119,-
comp66931_c0_seq1,emue22799,M , 5, -, -, -,  N,-,210,-
comp66931_c1_seq27,emue22800,_ , 2, -, -, -,  N,-,175,-
comp66931_c1_seq3,emue22801,M , 4, -, -, -,  N,-,172,-
comp66931_c1_seq30,emue22802,_ , 2, -, -, -,  N,-,185,-
comp66931_c1_seq35,emue22803,_ , 1, -, -, -,  N,-,834,-
comp66931_c1_seq36,emue22804,_ , 3, -, -, -,  N,-,102,-
comp66931_c1_seq42,emue22805,_ , 1, -, -, -,  N,-,857,-
comp66931_c1_seq50,emue22806,_ , 2, -, -, -,  N,-,263,-
comp66933_c0_seq11,emue22807,_ , 4, -, -, -,  N,-,102,-
comp66935_c0_seq1,emue22808,_ , 5, -, -, -,  N,-,301,-
comp66935_c1_seq1,emue22809,_ , 1, -, -, -,  N,-,1775,-
comp66936_c0_seq1,emue22810,_ , 2, -, -, -,  N,-,193,-
comp66937_c0_seq10,emue22811,_ , 2, -, -, -,  N,-,223,-
comp66937_c0_seq17,emue22812,_ , 2, -, -, -,  N,-,223,-
comp66937_c0_seq17,emue22813,_ , 5, -, -, -,  N,-,145,-
comp66937_c0_seq28,emue22814,_ , 2, -, -, -,  N,-,223,-
comp66937_c0_seq28,emue22815,_ , 5, -, -, -,  N,-,160,-
comp66937_c0_seq32,emue22816,M , 2, -, -, -,  Y,-,133,-
comp66937_c0_seq33,emue22817,_ , 5, -, -, -,  N,-,160,-
comp66937_c0_seq34,emue22818,M , 2, -, -, -,  Y,-,133,-
comp66937_c0_seq36,emue22819,_ , 2, -, -, -,  N,-,223,-
comp66937_c0_seq4,emue22820,_ , 5, -, -, -,  N,-,160,-
comp66937_c0_seq8,emue22821,M , 2, -, -, -,  Y,-,133,-
comp66937_c0_seq9,emue22822,_ , 5, -, -, -,  N,-,145,-
comp66937_c1_seq1,emue22823,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq1,emue22824,_ , 1, -, -, -,  N,-,251,-
comp66937_c1_seq13,emue22825,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq13,emue22826,_ , 1, -, -, -,  N,-,277,-
comp66937_c1_seq2,emue22827,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq2,emue22828,_ , 1, -, -, -,  N,-,212,-
comp66937_c1_seq23,emue22829,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq23,emue22830,S , 5, -, -, -,  N,-,218,-
comp66937_c1_seq24,emue22831,_ , 1, -, -, -,  N,-,235,-
comp66937_c1_seq24,emue22832,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq25,emue22833,_ , 5, -, -, -,  N,-,176,-
comp66937_c1_seq25,emue22834,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq29,emue22835,_ , 2, -, -, -,  N,-,144,-
comp66937_c1_seq29,emue22836,_ , 5, -, -, -,  N,-,192,-
comp66938_c0_seq1,emue22837,_ , 2, -, -, -,  N,-,107,-
comp66938_c0_seq2,emue22838,_ , 2, -, -, -,  N,-,107,-
comp66938_c0_seq3,emue22839,_ , 2, -, -, -,  N,-,107,-
comp66938_c0_seq5,emue22840,_ , 2, -, -, -,  N,-,107,-
comp66938_c0_seq6,emue22841,_ , 2, -, -, -,  N,-,107,-
comp66938_c1_seq3,emue22842,_ , 1, -, -, -,  N,-,189,-
comp66938_c1_seq5,emue22843,_ , 1, -, -, -,  N,-,290,-
comp66938_c1_seq7,emue22844,_ , 1, -, -, -,  N,-,197,-
comp66940_c0_seq1,emue22845,_ , 2, -, -, -,  N,-,117,-
comp66940_c0_seq6,emue22846,_ , 2, -, -, -,  N,-,554,-
comp66941_c1_seq2,emue22847,_ , 1, -, -, -,  N,-,244,-
comp66943_c0_seq1,emue22848,_ , 2, -, -, -,  N,-,1293,-
comp66944_c0_seq11,emue22849,_ , 2, -, -, -,  N,-,123,-
comp66944_c0_seq8,emue22850,_ , 1, -, -, -,  N,-,1167,-
comp66944_c0_seq8,emue22851,_ , 2, -, -, -,  N,-,103,-
comp66945_c1_seq2,emue22852,_ , 5, -, -, -,  N,-,101,-
comp66945_c1_seq2,emue22853,_ , 3, -, -, -,  N,-,190,-
comp66947_c0_seq1,emue22854,M , 3, -, -, -,  Y,-,320,-
comp66947_c0_seq10,emue22855,M , 3, -, -, -,  Y,-,299,-
comp66947_c0_seq13,emue22856,S , 3, -, -, -,  N,-,303,-
comp66947_c0_seq16,emue22857,S , 3, -, -, -,  N,-,324,-
comp66947_c0_seq17,emue22858,_ , 1, -, -, -,  N,-,302,-
comp66947_c0_seq2,emue22859,S , 4, -, -, -,  N,-,151,-
comp66947_c0_seq20,emue22860,S , 4, -, -, -,  N,-,152,-
comp66947_c0_seq3,emue22861,_ , 5, -, -, -,  N,-,150,-
comp66947_c0_seq4,emue22862,_ , 5, -, -, -,  N,-,149,-
comp66948_c0_seq11,emue22863,M , 3, -, -, -,  Y,-,104,-
comp66948_c0_seq11,emue22864,_ , 5, -, -, -,  N,-,175,-
comp66948_c0_seq20,emue22865,_ , 5, -, -, -,  N,-,175,-
comp66948_c0_seq20,emue22866,M , 3, -, -, -,  Y,-,104,-
comp66949_c0_seq3,emue22867,_ , 2, -, -, -,  N,-,829,-
comp66952_c2_seq1,emue22868,_ , 1, -, -, -,  N,-,609,-
comp66953_c0_seq2,emue22869,_ , 1, -, -, -,  N,-,400,-
comp66953_c0_seq3,emue22870,_ , 1, -, -, -,  N,-,190,-
comp66957_c0_seq1,emue22871,_ , 4, -, -, -,  N,-,115,-
comp66957_c2_seq1,emue22872,M , 4, -, -, -,  N,-,139,-
comp66957_c2_seq4,emue22873,_ , 2, -, -, -,  N,-,197,-
comp66958_c1_seq5,emue22874,_ , 2, -, -, -,  N,-,150,-
comp66958_c1_seq7,emue22875,_ , 3, -, -, -,  N,-,106,-
comp66959_c0_seq16,emue22876,_ , 1, -, -, -,  N,-,203,-
comp66959_c0_seq19,emue22877,_ , 2, -, -, -,  N,-,142,-
comp66959_c0_seq19,emue22878,_ , 5, -, -, -,  N,-,105,-
comp66959_c0_seq28,emue22879,_ , 5, -, -, -,  N,-,105,-
comp66959_c0_seq3,emue22880,_ , 5, -, -, -,  N,-,105,-
comp66959_c0_seq31,emue22881,_ , 4, -, -, -,  N,-,103,-
comp66959_c0_seq39,emue22882,_ , 2, -, -, -,  N,-,107,-
comp66959_c0_seq48,emue22883,_ , 2, -, -, -,  N,-,119,-
comp66959_c0_seq50,emue22884,_ , 5, -, -, -,  N,-,105,-
comp66959_c0_seq7,emue22885,_ , 5, -, -, -,  N,-,105,-
comp66959_c0_seq7,emue22886,_ , 1, -, -, -,  N,-,117,-
comp66959_c0_seq9,emue22887,_ , 4, -, -, -,  N,-,154,-
comp6695_c0_seq1,emue22888,_ , 2, -, -, -,  N,-,103,-
comp66960_c3_seq1,emue22889,_ , 3, -, -, -,  N,-,373,-
comp66960_c3_seq3,emue22890,S , 1, -, -, -,  N,-,102,-
comp66960_c3_seq9,emue22891,_ , 1, -, -, -,  N,-,169,-
comp66961_c0_seq1,emue22892,_ , 2, -, -, -,  N,-,183,-
comp66962_c0_seq106,emue22893,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq109,emue22894,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq128,emue22895,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq13,emue22896,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq130,emue22897,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq140,emue22898,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq148,emue22899,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq151,emue22900,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq22,emue22901,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq4,emue22902,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq68,emue22903,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq83,emue22904,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq85,emue22905,S , 3, -, -, -,  N,-,154,-
comp66962_c0_seq90,emue22906,S , 3, -, -, -,  N,-,152,-
comp66962_c0_seq97,emue22907,S , 3, -, -, -,  N,-,152,-
comp66964_c0_seq1,emue22908,_ , 5, -, -, -,  N,-,862,-
comp66964_c0_seq1,emue22909,_ , 2, -, -, -,  N,-,461,-
comp66965_c0_seq2,emue22910,M , 5, -, -, -,  N,-,168,-
comp66965_c0_seq3,emue22911,M , 5, -, -, -,  N,-,125,-
comp66965_c0_seq4,emue22912,M , 5, -, -, -,  N,-,169,-
comp66965_c2_seq2,emue22913,_ , 3, -, -, -,  N,-,208,-
comp66965_c2_seq9,emue22914,_ , 2, -, -, -,  N,-,158,-
comp66969_c1_seq1,emue22915,_ , 2, -, -, -,  N,-,595,-
comp66969_c1_seq3,emue22916,_ , 3, -, -, -,  N,-,187,-
comp66969_c1_seq5,emue22917,_ , 2, -, -, -,  N,-,1204,-
comp66969_c1_seq6,emue22918,_ , 3, -, -, -,  N,-,172,-
comp66970_c0_seq18,emue22919,_ , 1, -, -, -,  N,-,2007,-
comp66970_c1_seq3,emue22920,_ , 4, -, -, -,  N,-,170,-
comp66971_c0_seq14,emue22921,M , 4, -, -, -,  N,-,300,-
comp66971_c0_seq23,emue22922,M , 4, -, -, -,  N,-,383,-
comp66971_c0_seq32,emue22923,_ , 2, -, -, -,  N,-,585,-
comp66971_c0_seq35,emue22924,_ , 2, -, -, -,  N,-,192,-
comp66971_c0_seq35,emue22925,_ , 2, -, -, -,  N,-,585,-
comp66971_c0_seq52,emue22926,_ , 2, -, -, -,  N,-,745,-
comp66971_c0_seq53,emue22927,_ , 2, -, -, -,  N,-,591,-
comp66971_c0_seq6,emue22928,_ , 2, -, -, -,  N,-,591,-
comp66971_c0_seq8,emue22929,_ , 2, -, -, -,  N,-,295,-
comp66971_c0_seq8,emue22930,_ , 4, -, -, -,  N,-,250,-
comp66972_c0_seq3,emue22931,_ , 1, -, -, -,  N,-,126,-
comp66972_c0_seq5,emue22932,_ , 1, -, -, -,  N,-,124,-
comp66972_c0_seq7,emue22933,_ , 2, -, -, -,  N,-,108,-
comp66972_c0_seq8,emue22934,_ , 1, -, -, -,  N,-,167,-
comp66974_c0_seq1,emue22935,_ , 2, -, -, -,  N,-,508,-
comp66974_c0_seq10,emue22936,_ , 4, -, -, -,  N,-,405,-
comp66974_c0_seq10,emue22937,S , 1, -, -, -,  N,-,152,-
comp66974_c0_seq27,emue22938,_ , 4, -, -, -,  N,-,659,-
comp66975_c0_seq22,emue22939,_ , 3, -, -, -,  N,-,485,-
comp66975_c0_seq26,emue22940,_ , 3, -, -, -,  N,-,483,-
comp66975_c0_seq29,emue22941,M , 3, -, -, -,  Y,-,444,-
comp66975_c0_seq31,emue22942,_ , 3, -, -, -,  N,-,474,-
comp66975_c0_seq38,emue22943,_ , 1, -, -, -,  N,-,362,-
comp66976_c0_seq1,emue22944,_ , 1, -, -, -,  N,-,141,-
comp66976_c0_seq9,emue22945,_ , 2, -, -, -,  N,-,110,-
comp66977_c0_seq2,emue22946,_ , 3, -, -, -,  N,-,185,-
comp66977_c0_seq4,emue22947,_ , 1, -, -, -,  N,-,128,-
comp66978_c0_seq1,emue22948,_ , 2, -, -, -,  N,-,530,-
comp66979_c0_seq1,emue22949,S , 2, -, -, -,  N,-,270,-
comp66979_c0_seq10,emue22950,_ , 5, -, -, -,  N,-,328,-
comp66979_c0_seq12,emue22951,_ , 5, -, -, -,  N,-,339,-
comp66979_c0_seq13,emue22952,_ , 5, -, -, -,  N,-,327,-
comp66979_c0_seq15,emue22953,_ , 5, -, -, -,  N,-,325,-
comp66979_c0_seq2,emue22954,_ , 5, -, -, -,  N,-,351,-
comp66979_c0_seq4,emue22955,S , 2, -, -, -,  N,-,282,-
comp66979_c0_seq6,emue22956,_ , 5, -, -, -,  N,-,327,-
comp66979_c0_seq8,emue22957,_ , 5, -, -, -,  N,-,339,-
comp66979_c0_seq9,emue22958,_ , 5, -, -, -,  N,-,337,-
comp66981_c0_seq10,emue22959,_ , 1, -, -, -,  N,-,103,-
comp66981_c0_seq12,emue22960,S , 1, -, -, -,  N,-,163,-
comp66981_c0_seq15,emue22961,S , 1, -, -, -,  N,-,188,-
comp66981_c0_seq17,emue22962,_ , 1, -, -, -,  N,-,128,-
comp66981_c0_seq9,emue22963,_ , 1, -, -, -,  N,-,128,-
comp66982_c0_seq4,emue22964,_ , 1, -, -, -,  N,-,112,-
comp66982_c0_seq5,emue22965,_ , 1, -, -, -,  N,-,222,-
comp66984_c0_seq11,emue22966,S , 4, -, -, -,  N,-,294,-
comp66984_c0_seq2,emue22967,S , 1, -, -, -,  N,-,1283,-
comp66984_c0_seq7,emue22968,_ , 2, -, -, -,  N,-,1213,-
comp66984_c0_seq8,emue22969,_ , 4, -, -, -,  N,-,1006,-
comp66986_c0_seq6,emue22970,_ , 1, -, -, -,  N,-,112,-
comp66987_c0_seq6,emue22971,_ , 5, -, -, -,  N,-,489,-
comp66987_c1_seq2,emue22972,_ , 5, -, -, -,  N,-,111,-
comp66987_c1_seq4,emue22973,_ , 5, -, -, -,  N,-,111,-
comp66988_c0_seq1,emue22974,M , 5, -, -, -,  N,-,129,-
comp66988_c0_seq10,emue22975,_ , 4, -, -, -,  N,-,129,-
comp66988_c0_seq2,emue22976,S , 1, -, -, -,  N,-,136,-
comp66988_c0_seq7,emue22977,S , 5, -, -, -,  N,-,208,-
comp66988_c0_seq8,emue22978,S , 4, -, -, -,  N,-,121,-
comp66988_c1_seq13,emue22979,_ , 3, -, -, -,  N,-,662,-
comp66988_c1_seq14,emue22980,_ , 2, -, -, -,  N,-,241,-
comp66988_c1_seq15,emue22981,_ , 3, -, -, -,  N,-,653,-
comp66988_c1_seq6,emue22982,_ , 2, -, -, -,  N,-,636,-
comp66988_c1_seq7,emue22983,_ , 3, -, -, -,  N,-,625,-
comp66988_c1_seq8,emue22984,_ , 3, -, -, -,  N,-,634,-
comp66988_c1_seq9,emue22985,_ , 2, -, -, -,  N,-,645,-
comp66988_c2_seq3,emue22986,_ , 2, -, -, -,  N,-,114,-
comp66988_c3_seq1,emue22987,_ , 1, -, -, -,  N,-,124,-
comp66988_c3_seq2,emue22988,S , 1, -, -, -,  N,-,133,-
comp66989_c0_seq10,emue22989,M , 5, -, -, -,  N,-,122,-
comp66989_c0_seq106,emue22990,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq106,emue22991,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq11,emue22992,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq11,emue22993,_ , 1, -, -, -,  N,-,144,-
comp66989_c0_seq11,emue22994,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq112,emue22995,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq113,emue22996,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq113,emue22997,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq115,emue22998,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq115,emue22999,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq118,emue23000,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq118,emue23001,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq118,emue23002,_ , 2, -, -, -,  N,-,126,-
comp66989_c0_seq119,emue23003,_ , 4, -, -, -,  N,-,102,-
comp66989_c0_seq119,emue23004,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq119,emue23005,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq12,emue23006,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq12,emue23007,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq12,emue23008,_ , 2, -, -, -,  N,-,173,-
comp66989_c0_seq120,emue23009,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq120,emue23010,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq120,emue23011,_ , 2, -, -, -,  N,-,126,-
comp66989_c0_seq121,emue23012,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq121,emue23013,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq122,emue23014,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq122,emue23015,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq125,emue23016,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq126,emue23017,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq126,emue23018,_ , 1, -, -, -,  N,-,144,-
comp66989_c0_seq126,emue23019,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq131,emue23020,_ , 4, -, -, -,  N,-,102,-
comp66989_c0_seq131,emue23021,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq131,emue23022,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq138,emue23023,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq14,emue23024,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq144,emue23025,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq144,emue23026,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq145,emue23027,M , 5, -, -, -,  N,-,122,-
comp66989_c0_seq149,emue23028,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq151,emue23029,_ , 1, -, -, -,  N,-,100,-
comp66989_c0_seq151,emue23030,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq152,emue23031,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq153,emue23032,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq153,emue23033,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq154,emue23034,_ , 2, -, -, -,  N,-,126,-
comp66989_c0_seq154,emue23035,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq154,emue23036,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq158,emue23037,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq160,emue23038,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq164,emue23039,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq164,emue23040,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq167,emue23041,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq167,emue23042,_ , 2, -, -, -,  N,-,126,-
comp66989_c0_seq167,emue23043,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq171,emue23044,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq171,emue23045,_ , 1, -, -, -,  N,-,100,-
comp66989_c0_seq175,emue23046,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq175,emue23047,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq175,emue23048,_ , 2, -, -, -,  N,-,173,-
comp66989_c0_seq176,emue23049,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq180,emue23050,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq180,emue23051,_ , 1, -, -, -,  N,-,189,-
comp66989_c0_seq182,emue23052,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq182,emue23053,_ , 1, -, -, -,  N,-,189,-
comp66989_c0_seq190,emue23054,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq2,emue23055,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq2,emue23056,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq2,emue23057,_ , 1, -, -, -,  N,-,144,-
comp66989_c0_seq24,emue23058,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq24,emue23059,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq25,emue23060,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq32,emue23061,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq39,emue23062,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq39,emue23063,_ , 4, -, -, -,  N,-,102,-
comp66989_c0_seq39,emue23064,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq42,emue23065,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq42,emue23066,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq45,emue23067,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq48,emue23068,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq48,emue23069,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq50,emue23070,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq55,emue23071,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq55,emue23072,_ , 1, -, -, -,  N,-,144,-
comp66989_c0_seq55,emue23073,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq56,emue23074,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq56,emue23075,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq56,emue23076,_ , 1, -, -, -,  N,-,144,-
comp66989_c0_seq6,emue23077,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq6,emue23078,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq60,emue23079,M , 5, -, -, -,  N,-,122,-
comp66989_c0_seq61,emue23080,_ , 1, -, -, -,  N,-,100,-
comp66989_c0_seq61,emue23081,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq66,emue23082,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq66,emue23083,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq69,emue23084,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq69,emue23085,_ , 4, -, -, -,  N,-,142,-
comp66989_c0_seq69,emue23086,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq70,emue23087,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq70,emue23088,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq70,emue23089,_ , 1, -, -, -,  N,-,189,-
comp66989_c0_seq71,emue23090,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq71,emue23091,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq72,emue23092,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq73,emue23093,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq73,emue23094,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq79,emue23095,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq79,emue23096,_ , 1, -, -, -,  N,-,169,-
comp66989_c0_seq79,emue23097,_ , 4, -, -, -,  N,-,102,-
comp66989_c0_seq8,emue23098,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq8,emue23099,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq80,emue23100,M , 5, -, -, -,  N,-,116,-
comp66989_c0_seq81,emue23101,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq81,emue23102,_ , 4, -, -, -,  N,-,142,-
comp66989_c0_seq81,emue23103,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq85,emue23104,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq86,emue23105,_ , 4, -, -, -,  N,-,102,-
comp66989_c0_seq86,emue23106,M , 5, -, -, -,  N,-,105,-
comp66989_c0_seq86,emue23107,_ , 1, -, -, -,  N,-,103,-
comp66989_c0_seq87,emue23108,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq87,emue23109,_ , 1, -, -, -,  N,-,123,-
comp66989_c0_seq9,emue23110,_ , 1, -, -, -,  N,-,100,-
comp66989_c0_seq93,emue23111,M , 5, -, -, -,  N,-,99,-
comp66989_c0_seq95,emue23112,M , 5, -, -, -,  N,-,122,-
comp66990_c0_seq2,emue23113,S , 5, -, -, -,  N,-,178,-
comp66992_c0_seq23,emue23114,_ , 2, -, -, -,  N,-,921,-
comp66992_c0_seq4,emue23115,M , 4, -, -, -,  N,-,226,-
comp66992_c0_seq4,emue23116,M , 4, -, -, -,  N,-,159,-
comp66992_c0_seq9,emue23117,_ , 2, -, -, -,  N,-,625,-
comp66992_c0_seq9,emue23118,M , 4, -, -, -,  N,-,226,-
comp66992_c4_seq3,emue23119,_ , 4, -, -, -,  N,-,238,-
comp66992_c4_seq6,emue23120,_ , 1, -, -, -,  N,-,326,-
comp66994_c2_seq1,emue23121,_ , 1, -, -, -,  N,-,1352,-
comp66994_c3_seq1,emue23122,_ , 2, -, -, -,  N,-,106,-
comp66994_c3_seq14,emue23123,_ , 2, -, -, -,  N,-,123,-
comp66994_c3_seq17,emue23124,_ , 2, -, -, -,  N,-,101,-
comp66994_c3_seq6,emue23125,_ , 3, -, -, -,  N,-,410,-
comp66994_c3_seq7,emue23126,_ , 3, -, -, -,  N,-,199,-
comp66994_c3_seq8,emue23127,_ , 2, -, -, -,  N,-,128,-
comp66994_c3_seq9,emue23128,_ , 1, -, -, -,  N,-,229,-
comp66995_c0_seq11,emue23129,_ , 3, -, -, -,  N,-,137,-
comp66995_c0_seq13,emue23130,_ , 2, -, -, -,  N,-,108,-
comp66995_c0_seq17,emue23131,_ , 2, -, -, -,  N,-,137,-
comp66995_c0_seq21,emue23132,_ , 1, -, -, -,  N,-,123,-
comp66995_c0_seq34,emue23133,_ , 2, -, -, -,  N,-,122,-
