transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp40568_c0_seq10,ocar26231,M , 2, -, -, -,  Y,-,287,-,-
comp40568_c0_seq10,ocar26232,_ , 1, -, -, -,  N,-,117,-,-
comp40568_c0_seq10,ocar26233,_ , 2, -, -, -,  N,-,225,-,-
comp40568_c0_seq12,ocar26234,_ , 1, -, -, -,  N,-,117,-,-
comp40568_c0_seq12,ocar26235,M , 2, -, -, -,  Y,-,287,-,-
comp40568_c0_seq12,ocar26236,_ , 2, -, -, -,  N,-,123,-,-
comp40568_c0_seq12,ocar26237,_ , 4, -, -, -,  N,-,194,-,-
comp40568_c1_seq11,ocar26238,_ , 3, -, -, -,  N,-,107,-,-
comp40568_c1_seq12,ocar26239,_ , 2, -, -, -,  N,-,149,-,-
comp40568_c1_seq12,ocar26240,M , 3, -, -, -,  Y,-,130,-,-
comp40568_c1_seq14,ocar26241,_ , 2, -, -, -,  N,-,149,-,-
comp40568_c1_seq14,ocar26242,_ , 2, -, -, -,  N,-,337,-,-
comp40568_c1_seq18,ocar26243,M , 2, -, -, -,  Y,-,230,-,-
comp40568_c1_seq2,ocar26244,_ , 3, -, -, -,  N,-,246,-,-
comp40569_c0_seq1,ocar26245,_ , 3, -, -, -,  N,-,115,-,-
comp40569_c1_seq15,ocar26246,_ , 4, -, -, -,  N,-,389,-,-
comp40569_c1_seq16,ocar26247,_ , 4, -, -, -,  N,-,777,-,-
comp40569_c1_seq17,ocar26248,_ , 2, -, -, -,  N,-,862,-,-
comp40569_c1_seq20,ocar26249,_ , 4, -, -, -,  N,-,779,-,-
comp40569_c1_seq26,ocar26250,_ , 2, -, -, -,  N,-,861,-,-
comp40570_c0_seq104,ocar26251,_ , 3, -, -, -,  N,-,553,-,-
comp40570_c0_seq118,ocar26252,_ , 2, -, -, -,  N,-,131,-,-
comp40570_c0_seq118,ocar26253,_ , 2, -, -, -,  N,-,612,-,-
comp40570_c0_seq118,ocar26254,_ , 2, -, -, -,  N,-,169,-,-
comp40570_c0_seq47,ocar26255,_ , 2, -, -, -,  N,-,287,-,-
comp40570_c0_seq47,ocar26256,_ , 2, -, -, -,  N,-,119,-,-
comp40570_c0_seq48,ocar26257,_ , 2, -, -, -,  N,-,146,-,-
comp40570_c0_seq50,ocar26258,_ , 3, -, -, -,  N,-,780,-,-
comp40570_c0_seq50,ocar26259,_ , 2, -, -, -,  N,-,169,-,-
comp40570_c0_seq96,ocar26260,_ , 2, -, -, -,  N,-,146,-,-
comp40570_c0_seq96,ocar26261,_ , 2, -, -, -,  N,-,131,-,-
comp40571_c0_seq2,ocar26262,S , 2, -, -, -,  N,-,298,-,-
comp40571_c0_seq3,ocar26263,S , 2, -, -, -,  N,-,466,-,-
comp40571_c0_seq6,ocar26264,S , 2, -, -, -,  N,-,393,-,-
comp40571_c0_seq7,ocar26265,_ , 3, -, -, -,  N,-,257,-,-
comp40571_c0_seq8,ocar26266,S , 3, -, -, -,  N,-,443,-,-
comp40573_c0_seq2,ocar26267,_ , 1, -, -, -,  N,-,118,-,-
comp40573_c0_seq2,ocar26268,_ , 2, -, -, -,  N,-,967,-,-
comp40574_c0_seq4,ocar26269,_ , 1, -, -, -,  N,-,1433,-,-
comp40575_c1_seq3,ocar26270,S , 1, -, -, -,  N,-,246,-,-
comp40575_c1_seq3,ocar26271,_ , 1, -, -, -,  N,-,635,-,-
comp40575_c1_seq38,ocar26272,S , 1, -, -, -,  N,-,1116,-,-
comp40576_c0_seq2,ocar26273,_ , 2, -, -, -,  N,-,148,-,-
comp40576_c0_seq2,ocar26274,M , 4, -, -, -,  N,-,178,-,-
comp40576_c0_seq5,ocar26275,_ , 1, -, -, -,  N,-,1340,-,-
comp40576_c0_seq5,ocar26276,M , 4, -, -, -,  N,-,290,-,-
comp40576_c0_seq7,ocar26277,_ , 4, -, -, -,  N,-,1164,-,-
comp40576_c0_seq7,ocar26278,_ , 1, -, -, -,  N,-,177,-,-
comp40576_c0_seq7,ocar26279,M , 4, -, -, -,  N,-,290,-,-
comp40578_c0_seq13,ocar26280,_ , 4, -, -, -,  N,-,469,-,-
comp40578_c0_seq16,ocar26281,_ , 3, -, -, -,  N,-,178,-,-
comp40578_c0_seq20,ocar26282,_ , 5, -, -, -,  N,-,369,-,-
comp40578_c0_seq3,ocar26283,S , 4, -, -, -,  N,-,497,-,-
comp40578_c0_seq7,ocar26284,_ , 1, -, -, -,  N,-,542,-,-
comp40578_c0_seq8,ocar26285,_ , 3, -, -, -,  N,-,288,-,-
comp40579_c0_seq20,ocar26286,_ , 4, -, -, -,  N,-,124,-,-
comp40579_c0_seq20,ocar26287,_ , 4, -, -, -,  N,-,122,-,-
comp40579_c0_seq20,ocar26288,_ , 2, -, -, -,  N,-,159,-,-
comp40579_c0_seq20,ocar26289,_ , 3, -, -, -,  N,-,131,-,-
comp40579_c0_seq20,ocar26290,M , 2, -, -, -,  Y,-,372,-,-
comp40579_c0_seq20,ocar26291,_ , 4, -, -, -,  N,-,190,-,-
comp40579_c0_seq24,ocar26292,M , 1, -, -, -,  Y,-,183,-,-
comp40579_c0_seq24,ocar26293,_ , 3, -, -, -,  N,-,136,-,-
comp40579_c0_seq24,ocar26294,_ , 5, -, -, -,  N,-,392,-,-
comp40579_c0_seq24,ocar26295,_ , 4, -, -, -,  N,-,122,-,-
comp40579_c0_seq24,ocar26296,_ , 4, -, -, -,  N,-,212,-,-
comp40579_c0_seq24,ocar26297,_ , 4, -, -, -,  N,-,124,-,-
comp40579_c0_seq3,ocar26298,_ , 4, -, -, -,  N,-,122,-,-
comp40579_c0_seq3,ocar26299,M , 2, hsap251, -, -,  Y,LRPPRC,372,-,-
comp40579_c0_seq3,ocar26300,_ , 4, -, -, -,  N,-,124,-,-
comp40579_c0_seq3,ocar26301,_ , 2, -, -, -,  N,-,159,-,-
comp40579_c0_seq3,ocar26302,_ , 4, -, -, -,  N,-,190,-,-
comp40579_c0_seq3,ocar26303,_ , 5, -, -, -,  N,-,100,-,-
comp40579_c0_seq33,ocar26304,_ , 2, -, -, -,  N,-,159,-,-
comp40579_c0_seq33,ocar26305,_ , 3, -, -, -,  N,-,219,-,-
comp40579_c0_seq48,ocar26306,S , 3, -, -, -,  N,-,136,-,-
comp40579_c0_seq5,ocar26307,_ , 5, -, mmus1426, -,  Y,-,392,Lrpprc,-
comp40579_c0_seq5,ocar26308,_ , 4, -, -, -,  N,-,124,-,-
comp40579_c0_seq5,ocar26309,_ , 4, -, -, -,  N,-,122,-,-
comp40579_c0_seq5,ocar26310,_ , 3, -, -, -,  N,-,241,-,-
comp40579_c0_seq5,ocar26311,_ , 3, -, -, -,  N,-,136,-,-
comp40579_c0_seq5,ocar26312,_ , 2, -, -, -,  N,-,159,-,-
comp40579_c1_seq1,ocar26313,_ , 1, -, -, -,  N,-,186,-,-
comp40580_c1_seq11,ocar26314,S , 1, -, -, -,  N,-,351,-,-
comp40580_c1_seq2,ocar26315,S , 1, -, -, -,  N,-,102,-,-
comp40580_c1_seq2,ocar26316,_ , 2, -, -, -,  N,-,267,-,-
comp40580_c1_seq25,ocar26317,_ , 1, -, -, -,  N,-,116,-,-
comp40580_c1_seq26,ocar26318,S , 1, -, -, -,  N,-,102,-,-
comp40580_c1_seq41,ocar26319,S , 1, -, -, -,  N,-,102,-,-
comp40580_c1_seq43,ocar26320,S , 1, -, -, -,  N,-,102,-,-
comp40580_c1_seq43,ocar26321,_ , 2, -, -, -,  N,-,163,-,-
comp40580_c1_seq8,ocar26322,_ , 1, -, -, -,  N,-,163,-,-
comp40580_c1_seq8,ocar26323,S , 1, -, -, -,  N,-,102,-,-
comp40581_c0_seq11,ocar26324,_ , 1, -, -, -,  N,-,446,-,-
comp40581_c0_seq16,ocar26325,_ , 1, -, -, -,  N,-,99,-,-
comp40581_c0_seq22,ocar26326,_ , 3, -, -, -,  N,-,272,-,-
comp40581_c0_seq27,ocar26327,S , 1, hsap985, mmus681, -,  Y,AGPAT5,371,Agpat5,-
comp40582_c0_seq11,ocar26328,_ , 2, -, -, -,  N,-,167,-,-
comp40582_c0_seq11,ocar26329,_ , 1, -, -, -,  N,-,331,-,-
comp40582_c0_seq6,ocar26330,_ , 2, -, -, -,  N,-,167,-,-
comp40582_c0_seq6,ocar26331,_ , 1, -, -, -,  N,-,278,-,-
comp40582_c0_seq9,ocar26332,_ , 2, -, -, -,  N,-,167,-,-
comp40582_c0_seq9,ocar26333,_ , 1, -, -, -,  N,-,325,-,-
comp40583_c0_seq18,ocar26334,M , 5, -, -, -,  N,-,606,-,-
comp40583_c0_seq7,ocar26335,_ , 2, -, -, -,  N,-,138,-,-
comp40584_c0_seq28,ocar26336,S , 2, -, -, -,  N,-,706,-,-
comp40584_c0_seq28,ocar26337,_ , 4, -, -, -,  N,-,559,-,-
comp40584_c0_seq49,ocar26338,S , 4, -, -, -,  N,-,272,-,-
comp40584_c0_seq49,ocar26339,_ , 1, -, -, -,  N,-,449,-,-
comp40584_c0_seq58,ocar26340,_ , 4, -, -, -,  N,-,621,-,-
comp40584_c0_seq58,ocar26341,_ , 4, -, -, -,  N,-,559,-,-
comp40584_c0_seq78,ocar26342,S , 4, -, -, -,  N,-,213,-,-
comp40584_c0_seq78,ocar26343,_ , 4, -, -, -,  N,-,563,-,-
comp40584_c0_seq78,ocar26344,_ , 4, -, -, -,  N,-,621,-,-
comp40584_c0_seq8,ocar26345,_ , 4, -, -, -,  N,-,559,-,-
comp40584_c0_seq8,ocar26346,M , 5, -, -, -,  N,-,684,-,-
comp40584_c0_seq8,ocar26347,S , 4, -, -, -,  N,-,101,-,-
comp40585_c1_seq13,ocar26348,_ , 1, -, -, -,  N,-,220,-,-
comp40585_c1_seq20,ocar26349,_ , 3, -, -, -,  N,-,115,-,-
comp40585_c1_seq3,ocar26350,_ , 1, -, -, -,  N,-,159,-,-
comp40585_c1_seq5,ocar26351,_ , 2, -, -, -,  N,-,142,-,-
comp40586_c1_seq1,ocar26352,_ , 3, -, -, -,  N,-,349,-,-
comp40586_c1_seq10,ocar26353,_ , 2, -, -, -,  N,-,374,-,-
comp40586_c1_seq11,ocar26354,_ , 3, -, -, -,  N,-,655,-,-
comp40586_c1_seq12,ocar26355,_ , 2, -, -, -,  N,-,328,-,-
comp40586_c1_seq14,ocar26356,M , 5, -, -, -,  N,-,1172,-,-
comp40586_c1_seq18,ocar26357,_ , 3, -, -, -,  N,-,313,-,-
comp40586_c1_seq22,ocar26358,M , 4, -, -, -,  N,-,502,-,-
comp40586_c1_seq22,ocar26359,_ , 2, -, -, -,  N,-,293,-,-
comp40586_c1_seq22,ocar26360,M , 5, -, -, -,  N,-,347,-,-
comp40586_c1_seq22,ocar26361,_ , 5, -, -, -,  N,-,784,-,-
comp40586_c1_seq23,ocar26362,M , 5, -, -, -,  N,-,198,-,-
comp40586_c1_seq9,ocar26363,_ , 3, -, -, -,  N,-,141,-,-
comp40587_c0_seq11,ocar26364,_ , 1, -, -, -,  N,-,422,-,-
comp40587_c0_seq13,ocar26365,_ , 4, -, -, -,  N,-,397,-,-
comp40587_c0_seq13,ocar26366,_ , 1, -, -, -,  N,-,333,-,-
comp40587_c0_seq25,ocar26367,_ , 1, -, -, -,  N,-,150,-,-
comp40587_c0_seq25,ocar26368,S , 1, -, -, -,  N,-,299,-,-
comp40587_c0_seq25,ocar26369,_ , 4, -, -, -,  N,-,397,-,-
comp40587_c0_seq30,ocar26370,_ , 1, -, -, -,  N,-,431,-,-
comp40587_c0_seq7,ocar26371,_ , 2, -, -, -,  N,-,250,-,-
comp40587_c0_seq9,ocar26372,_ , 1, -, -, -,  N,-,420,-,-
comp40588_c0_seq2,ocar26373,S , 5, -, -, -,  N,-,275,-,-
comp40588_c0_seq3,ocar26374,_ , 1, -, -, -,  N,-,396,-,-
comp40589_c0_seq2,ocar26375,_ , 1, -, -, -,  N,-,243,-,-
comp40589_c0_seq6,ocar26376,_ , 1, -, -, -,  N,-,300,-,-
comp40590_c0_seq18,ocar26377,_ , 5, -, -, -,  N,-,766,-,-
comp40590_c0_seq31,ocar26378,S , 3, -, -, -,  N,-,1167,-,-
comp40590_c0_seq7,ocar26379,S , 3, -, -, -,  N,-,1634,-,-
comp40591_c0_seq1,ocar26380,S , 1, -, -, -,  N,-,164,-,-
comp40591_c0_seq3,ocar26381,S , 1, -, -, -,  N,-,218,-,-
comp40591_c0_seq5,ocar26382,S , 1, -, -, -,  N,-,456,-,-
comp40591_c1_seq1,ocar26383,S , 1, -, -, -,  N,-,171,-,-
comp40592_c0_seq1,ocar26384,_ , 1, -, -, -,  N,-,714,-,-
comp40592_c0_seq14,ocar26385,_ , 4, -, -, -,  N,-,109,-,-
comp40592_c0_seq21,ocar26386,_ , 1, -, -, -,  N,-,193,-,-
comp40592_c0_seq21,ocar26387,_ , 4, -, -, -,  N,-,264,-,-
comp40592_c0_seq3,ocar26388,_ , 3, -, -, -,  N,-,188,-,-
comp40592_c0_seq3,ocar26389,_ , 1, -, -, -,  N,-,193,-,-
comp40593_c0_seq1,ocar26390,S , 1, -, -, -,  N,-,1960,-,-
comp40593_c0_seq3,ocar26391,_ , 1, -, -, -,  N,-,1461,-,-
comp40593_c0_seq3,ocar26392,S , 1, -, -, -,  N,-,502,-,-
comp40594_c1_seq17,ocar26393,_ , 1, -, -, -,  N,-,620,-,-
comp40594_c1_seq5,ocar26394,_ , 1, -, -, scer818,  Y,-,600,-,GYL1
comp40594_c1_seq8,ocar26395,_ , 1, -, -, -,  N,-,398,-,-
comp40594_c1_seq8,ocar26396,_ , 4, -, -, -,  N,-,101,-,-
comp40595_c0_seq5,ocar26397,_ , 3, -, -, -,  N,-,334,-,-
comp40595_c0_seq6,ocar26398,_ , 1, -, -, -,  N,-,110,-,-
comp405968_c0_seq1,ocar26399,S , 2, -, -, -,  N,-,111,-,-
comp40596_c0_seq1,ocar26400,M , 4, -, -, -,  N,-,189,-,-
comp40596_c0_seq13,ocar26401,S , 5, -, -, -,  N,-,109,-,-
comp40597_c0_seq58,ocar26402,_ , 1, -, -, -,  N,-,599,-,-
comp40597_c0_seq58,ocar26403,M , 4, -, -, -,  N,-,139,-,-
comp40597_c0_seq8,ocar26404,_ , 3, -, -, -,  N,-,136,-,-
comp40597_c0_seq8,ocar26405,_ , 1, -, -, -,  N,-,599,-,-
comp40597_c0_seq81,ocar26406,_ , 1, -, -, -,  N,-,603,-,-
comp40598_c0_seq10,ocar26407,_ , 2, -, -, -,  N,-,246,-,-
comp40598_c0_seq3,ocar26408,M , 5, -, -, -,  N,-,1044,-,-
comp40598_c0_seq5,ocar26409,_ , 2, -, -, -,  N,-,156,-,-
comp40598_c0_seq5,ocar26410,M , 5, -, -, -,  N,-,663,-,-
comp40599_c0_seq8,ocar26411,M , 4, -, -, -,  N,-,111,-,-
comp40600_c0_seq6,ocar26412,_ , 2, -, -, -,  N,-,100,-,-
comp40601_c0_seq1,ocar26413,_ , 2, -, -, -,  N,-,769,-,-
comp40601_c0_seq1,ocar26414,_ , 2, -, -, -,  N,-,935,-,-
comp40601_c0_seq2,ocar26415,_ , 2, -, -, -,  N,-,769,-,-
comp40601_c0_seq2,ocar26416,_ , 2, -, -, -,  N,-,1563,-,-
comp40601_c0_seq4,ocar26417,_ , 2, -, -, -,  N,-,1319,-,-
comp40601_c0_seq4,ocar26418,_ , 4, -, -, -,  N,-,234,-,-
comp40601_c0_seq4,ocar26419,_ , 2, -, -, -,  N,-,769,-,-
comp40602_c0_seq100,ocar26420,S , 5, -, -, -,  N,-,397,-,-
comp40602_c0_seq115,ocar26421,S , 2, -, -, -,  N,-,260,-,-
comp40602_c0_seq115,ocar26422,S , 5, -, -, -,  N,-,397,-,-
comp40602_c0_seq21,ocar26423,_ , 1, -, -, -,  N,-,165,-,-
comp40602_c0_seq21,ocar26424,S , 5, -, -, -,  N,-,398,-,-
comp40602_c0_seq57,ocar26425,_ , 3, -, -, -,  N,-,215,-,-
comp40603_c0_seq1,ocar26426,_ , 5, -, -, -,  N,-,406,-,-
comp40603_c0_seq2,ocar26427,_ , 5, -, -, -,  N,-,434,-,-
comp40604_c0_seq111,ocar26428,_ , 2, -, -, -,  N,-,1295,-,-
comp40604_c0_seq111,ocar26429,S , 1, -, -, -,  N,-,621,-,-
comp40604_c0_seq117,ocar26430,_ , 1, -, -, -,  N,-,437,-,-
comp40604_c0_seq16,ocar26431,_ , 3, -, -, -,  N,-,104,-,-
comp40604_c0_seq17,ocar26432,S , 1, -, -, -,  N,-,321,-,-
comp40604_c0_seq2,ocar26433,_ , 1, -, -, -,  N,-,505,-,-
comp40604_c0_seq2,ocar26434,_ , 2, -, -, -,  N,-,1952,-,-
comp40604_c0_seq2,ocar26435,_ , 3, -, -, -,  N,-,264,-,-
comp40604_c0_seq30,ocar26436,_ , 1, -, -, -,  N,-,370,-,-
comp40604_c0_seq45,ocar26437,_ , 4, -, -, -,  N,-,119,-,-
comp40604_c0_seq52,ocar26438,_ , 2, -, -, -,  N,-,1952,-,-
comp40604_c0_seq52,ocar26439,_ , 1, -, -, -,  N,-,510,-,-
comp40604_c0_seq52,ocar26440,_ , 3, -, -, -,  N,-,100,-,-
comp40604_c0_seq57,ocar26441,_ , 1, -, -, -,  N,-,347,-,-
comp40604_c0_seq6,ocar26442,S , 1, -, -, -,  N,-,850,-,-
comp40604_c0_seq67,ocar26443,_ , 3, -, -, -,  N,-,359,-,-
comp40604_c0_seq67,ocar26444,_ , 2, -, -, -,  N,-,1570,-,-
comp40604_c0_seq9,ocar26445,M , 2, -, -, -,  Y,-,220,-,-
comp40604_c0_seq9,ocar26446,_ , 2, -, -, -,  N,-,1931,-,-
comp40604_c0_seq9,ocar26447,_ , 1, -, -, -,  N,-,505,-,-
comp40604_c0_seq9,ocar26448,_ , 3, -, -, -,  N,-,100,-,-
comp40605_c0_seq109,ocar26449,_ , 1, -, -, -,  N,-,241,-,-
comp40605_c0_seq109,ocar26450,_ , 2, -, -, -,  N,-,116,-,-
comp40605_c0_seq109,ocar26451,_ , 3, -, -, -,  N,-,145,-,-
comp40605_c0_seq109,ocar26452,_ , 2, -, -, -,  N,-,305,-,-
comp40605_c0_seq40,ocar26453,_ , 1, -, -, -,  N,-,403,-,-
comp40605_c0_seq43,ocar26454,_ , 1, -, -, -,  N,-,419,-,-
comp40605_c0_seq72,ocar26455,M , 5, -, -, -,  N,-,530,-,-
comp40605_c0_seq9,ocar26456,_ , 1, -, -, -,  N,-,274,-,-
comp40605_c0_seq92,ocar26457,_ , 2, -, -, -,  N,-,116,-,-
comp40605_c0_seq92,ocar26458,_ , 2, -, -, -,  N,-,305,-,-
comp40605_c0_seq92,ocar26459,_ , 1, -, -, -,  N,-,241,-,-
comp40605_c0_seq97,ocar26460,M , 3, -, -, -,  Y,-,184,-,-
comp40605_c0_seq97,ocar26461,_ , 2, -, -, -,  N,-,192,-,-
comp40605_c0_seq98,ocar26462,_ , 2, -, -, -,  N,-,422,-,-
comp40606_c0_seq14,ocar26463,_ , 2, -, -, -,  N,-,103,-,-
comp40606_c0_seq31,ocar26464,S , 1, -, -, -,  N,-,139,-,-
comp40606_c0_seq37,ocar26465,_ , 1, -, -, -,  N,-,333,-,-
comp40606_c0_seq39,ocar26466,_ , 1, -, -, -,  N,-,333,-,-
comp40606_c0_seq58,ocar26467,_ , 5, -, -, -,  N,-,111,-,-
comp40606_c0_seq62,ocar26468,S , 1, -, -, -,  N,-,139,-,-
comp40606_c0_seq65,ocar26469,S , 1, -, -, -,  N,-,139,-,-
comp40606_c0_seq67,ocar26470,_ , 2, -, -, -,  N,-,159,-,-
comp40606_c0_seq76,ocar26471,_ , 1, -, -, -,  N,-,333,-,-
comp40606_c0_seq87,ocar26472,_ , 1, -, -, -,  N,-,333,-,-
comp40606_c0_seq87,ocar26473,_ , 3, -, -, -,  N,-,106,-,-
comp40606_c0_seq88,ocar26474,S , 1, -, -, -,  N,-,139,-,-
comp40607_c0_seq19,ocar26475,_ , 2, -, -, -,  N,-,412,-,-
comp40607_c0_seq7,ocar26476,_ , 3, -, -, -,  N,-,1158,-,-
comp40607_c0_seq8,ocar26477,_ , 3, -, -, -,  N,-,281,-,-
comp40607_c0_seq8,ocar26478,_ , 3, -, -, -,  N,-,863,-,-
comp40608_c0_seq12,ocar26479,_ , 4, -, -, -,  N,-,113,-,-
comp40608_c0_seq14,ocar26480,_ , 3, -, -, -,  N,-,258,-,-
comp40608_c0_seq17,ocar26481,_ , 3, -, -, -,  N,-,424,-,-
comp40608_c0_seq17,ocar26482,_ , 2, -, -, -,  N,-,340,-,-
comp40608_c0_seq23,ocar26483,S , 1, -, -, -,  N,-,373,-,-
comp40608_c0_seq23,ocar26484,_ , 1, -, -, -,  N,-,297,-,-
comp40608_c0_seq23,ocar26485,_ , 3, -, -, -,  N,-,323,-,-
comp40608_c0_seq38,ocar26486,_ , 1, hsap681, mmus1258, scer499,  Y,TARS,712,Tars,THS1
comp40608_c0_seq39,ocar26487,_ , 3, -, -, -,  N,-,390,-,-
comp40608_c0_seq46,ocar26488,_ , 1, -, -, -,  N,-,928,-,-
comp40608_c0_seq46,ocar26489,S , 1, -, -, -,  N,-,305,-,-
comp40608_c0_seq48,ocar26490,_ , 2, -, -, -,  N,-,340,-,-
comp40608_c0_seq48,ocar26491,S , 1, -, -, -,  N,-,155,-,-
comp40608_c0_seq48,ocar26492,_ , 3, -, -, -,  N,-,424,-,-
comp40609_c0_seq19,ocar26493,_ , 1, -, -, -,  N,-,2315,-,-
comp40609_c0_seq4,ocar26494,S , 2, -, -, -,  N,-,479,-,-
comp40610_c0_seq3,ocar26495,_ , 5, -, -, -,  N,-,126,-,-
comp40610_c1_seq14,ocar26496,_ , 1, -, -, -,  N,-,172,-,-
comp40610_c1_seq33,ocar26497,_ , 4, -, -, -,  N,-,301,-,-
comp40610_c1_seq33,ocar26498,_ , 2, -, -, -,  N,-,406,-,-
comp40610_c1_seq62,ocar26499,S , 1, hsap1917, mmus1023, scer751,  Y,KIAA0100,2308,2610507B11Rik,FMP27
comp40610_c1_seq72,ocar26500,_ , 4, -, -, -,  N,-,301,-,-
comp40611_c0_seq100,ocar26501,_ , 1, -, -, -,  N,-,281,-,-
comp40611_c0_seq100,ocar26502,_ , 2, -, -, -,  N,-,202,-,-
comp40611_c0_seq100,ocar26503,_ , 1, -, -, -,  N,-,294,-,-
comp40611_c0_seq100,ocar26504,_ , 1, -, -, -,  N,-,272,-,-
comp40611_c0_seq115,ocar26505,_ , 1, -, -, -,  N,-,272,-,-
comp40611_c0_seq115,ocar26506,_ , 2, -, -, -,  N,-,202,-,-
comp40611_c0_seq115,ocar26507,_ , 1, -, -, -,  N,-,378,-,-
comp40611_c0_seq115,ocar26508,_ , 1, -, -, -,  N,-,294,-,-
comp40611_c0_seq19,ocar26509,_ , 1, -, -, -,  N,-,166,-,-
comp40611_c0_seq19,ocar26510,_ , 1, -, -, -,  N,-,101,-,-
comp40611_c0_seq4,ocar26511,_ , 2, -, -, -,  N,-,202,-,-
comp40611_c0_seq4,ocar26512,_ , 1, -, -, -,  N,-,988,-,-
comp40611_c0_seq55,ocar26513,_ , 3, -, -, -,  N,-,320,-,-
comp40611_c0_seq55,ocar26514,_ , 2, -, -, -,  N,-,158,-,-
comp40611_c0_seq68,ocar26515,_ , 1, -, -, -,  N,-,277,-,-
comp40612_c0_seq13,ocar26516,_ , 4, -, -, -,  N,-,115,-,-
comp40612_c0_seq18,ocar26517,_ , 5, -, -, -,  N,-,136,-,-
comp40612_c0_seq19,ocar26518,_ , 3, -, -, -,  N,-,177,-,-
comp40612_c0_seq22,ocar26519,_ , 1, -, -, -,  N,-,99,-,-
comp40612_c0_seq23,ocar26520,M , 4, -, -, -,  N,-,107,-,-
comp40612_c0_seq23,ocar26521,M , 2, -, -, -,  Y,-,101,-,-
comp40612_c0_seq6,ocar26522,_ , 4, -, -, -,  N,-,104,-,-
comp40613_c0_seq3,ocar26523,S , 2, -, -, -,  N,-,445,-,-
comp40613_c0_seq6,ocar26524,S , 1, -, -, -,  N,-,1225,-,-
comp40614_c0_seq6,ocar26525,_ , 3, -, -, -,  N,-,614,-,-
comp40614_c0_seq7,ocar26526,M , 3, -, -, -,  Y,-,125,-,-
comp40615_c0_seq11,ocar26527,S , 2, -, -, -,  N,-,1499,-,-
comp40615_c0_seq11,ocar26528,S , 5, -, -, -,  N,-,205,-,-
comp40615_c0_seq2,ocar26529,S , 5, -, -, -,  N,-,705,-,-
comp40615_c0_seq2,ocar26530,_ , 2, -, -, -,  N,-,1382,-,-
comp40615_c0_seq6,ocar26531,_ , 2, -, -, -,  N,-,1382,-,-
comp40615_c0_seq6,ocar26532,S , 5, -, -, -,  N,-,205,-,-
comp40615_c0_seq6,ocar26533,S , 2, -, -, -,  N,-,1499,-,-
comp40615_c0_seq9,ocar26534,_ , 2, -, -, -,  N,-,1382,-,-
comp40615_c0_seq9,ocar26535,S , 5, -, -, -,  N,-,488,-,-
comp40617_c0_seq4,ocar26536,S , 2, -, -, -,  N,-,614,-,-
comp40619_c0_seq12,ocar26537,_ , 2, -, -, -,  N,-,128,-,-
comp40619_c0_seq4,ocar26538,_ , 2, -, -, -,  N,-,653,-,-
comp40619_c0_seq5,ocar26539,_ , 4, -, -, -,  N,-,123,-,-
comp40619_c0_seq5,ocar26540,_ , 4, -, -, -,  N,-,111,-,-
comp40619_c0_seq5,ocar26541,_ , 4, -, -, -,  N,-,296,-,-
comp40619_c0_seq5,ocar26542,M , 5, -, -, -,  N,-,193,-,-
comp40619_c2_seq1,ocar26543,_ , 1, -, -, -,  N,-,110,-,-
comp4061_c0_seq1,ocar26544,_ , 5, -, -, -,  N,-,163,-,-
comp40620_c0_seq2,ocar26545,_ , 1, -, -, -,  N,-,825,-,-
comp40620_c0_seq4,ocar26546,_ , 1, -, -, -,  N,-,304,-,-
comp40620_c0_seq5,ocar26547,_ , 1, -, -, -,  N,-,274,-,-
comp40620_c2_seq1,ocar26548,_ , 1, -, -, -,  N,-,158,-,-
comp40621_c0_seq3,ocar26549,_ , 1, -, -, -,  N,-,564,-,-
comp40621_c0_seq6,ocar26550,_ , 2, -, -, -,  N,-,564,-,-
comp40622_c2_seq54,ocar26551,_ , 2, -, -, -,  N,-,503,-,-
comp40622_c2_seq54,ocar26552,_ , 2, -, -, -,  N,-,120,-,-
comp40622_c2_seq58,ocar26553,_ , 2, -, -, -,  N,-,325,-,-
comp40622_c2_seq60,ocar26554,_ , 5, -, -, -,  N,-,109,-,-
comp40622_c2_seq60,ocar26555,_ , 2, -, -, -,  N,-,325,-,-
comp40622_c2_seq60,ocar26556,_ , 2, -, -, -,  N,-,120,-,-
comp40622_c2_seq72,ocar26557,_ , 3, -, -, -,  N,-,444,-,-
comp40622_c2_seq76,ocar26558,_ , 2, -, -, -,  N,-,326,-,-
comp40622_c2_seq78,ocar26559,_ , 2, -, -, -,  N,-,332,-,-
comp40623_c0_seq12,ocar26560,_ , 5, -, -, -,  N,-,369,-,-
comp40623_c0_seq12,ocar26561,_ , 5, -, -, -,  N,-,375,-,-
comp40623_c0_seq16,ocar26562,_ , 3, -, -, -,  N,-,165,-,-
comp40623_c0_seq16,ocar26563,_ , 2, -, -, -,  N,-,139,-,-
comp40623_c0_seq3,ocar26564,_ , 5, -, -, -,  N,-,667,-,-
comp40623_c0_seq3,ocar26565,_ , 2, -, -, -,  N,-,139,-,-
comp40623_c0_seq3,ocar26566,_ , 5, -, -, -,  N,-,358,-,-
comp40624_c0_seq22,ocar26567,_ , 2, -, -, -,  N,-,293,-,-
comp40624_c0_seq23,ocar26568,_ , 1, -, -, -,  N,-,124,-,-
