transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Nemve1|239278|estExt_fgenesh1_pg.C_130120|m.1797 jgi|Nemve1|239278|estExt_fgenesh1_pg.C_130120|g.1797  ,nvec15706,_,1,-,-,-,N,-,366,-,-
jgi|Nemve1|239279|estExt_fgenesh1_pg.C_130121|m.1799 jgi|Nemve1|239279|estExt_fgenesh1_pg.C_130121|g.1799  ,nvec15707,M,5,-,-,-,N,-,266,-,-
jgi|Nemve1|239286|estExt_fgenesh1_pg.C_130133|m.1817 jgi|Nemve1|239286|estExt_fgenesh1_pg.C_130133|g.1817  ,nvec15708,S,2,-,-,-,N,-,681,-,-
jgi|Nemve1|239289|estExt_fgenesh1_pg.C_130136|m.1825 jgi|Nemve1|239289|estExt_fgenesh1_pg.C_130136|g.1825  ,nvec15709,S,1,-,-,-,N,-,434,-,-
jgi|Nemve1|239289|estExt_fgenesh1_pg.C_130136|m.1827 jgi|Nemve1|239289|estExt_fgenesh1_pg.C_130136|g.1827  ,nvec15710,_,2,-,-,-,N,-,134,-,-
jgi|Nemve1|239293|estExt_fgenesh1_pg.C_130140|m.1832 jgi|Nemve1|239293|estExt_fgenesh1_pg.C_130140|g.1832  ,nvec15711,_,2,-,-,-,N,-,600,-,-
jgi|Nemve1|239294|estExt_fgenesh1_pg.C_130141|m.1833 jgi|Nemve1|239294|estExt_fgenesh1_pg.C_130141|g.1833  ,nvec15712,_,3,-,-,scer302,N,-,866,-,BEM2
jgi|Nemve1|239296|estExt_fgenesh1_pg.C_130147|m.1837 jgi|Nemve1|239296|estExt_fgenesh1_pg.C_130147|g.1837  ,nvec15713,_,1,-,-,-,N,-,173,-,-
jgi|Nemve1|239297|estExt_fgenesh1_pg.C_130151|m.1841 jgi|Nemve1|239297|estExt_fgenesh1_pg.C_130151|g.1841  ,nvec15714,_,2,-,-,-,N,-,338,-,-
jgi|Nemve1|239303|estExt_fgenesh1_pg.C_130159|m.1845 jgi|Nemve1|239303|estExt_fgenesh1_pg.C_130159|g.1845  ,nvec15715,_,3,-,-,-,N,-,336,-,-
jgi|Nemve1|239321|estExt_fgenesh1_pg.C_130206|m.1897 jgi|Nemve1|239321|estExt_fgenesh1_pg.C_130206|g.1897  ,nvec15716,_,1,-,-,-,N,-,632,-,-
jgi|Nemve1|239324|estExt_fgenesh1_pg.C_130210|m.1901 jgi|Nemve1|239324|estExt_fgenesh1_pg.C_130210|g.1901  ,nvec15717,_,3,-,-,-,N,-,260,-,-
jgi|Nemve1|239331|estExt_fgenesh1_pg.C_130217|m.1909 jgi|Nemve1|239331|estExt_fgenesh1_pg.C_130217|g.1909  ,nvec15718,S,1,-,-,-,N,-,313,-,-
jgi|Nemve1|239337|estExt_fgenesh1_pg.C_130224|m.1920 jgi|Nemve1|239337|estExt_fgenesh1_pg.C_130224|g.1920  ,nvec15719,_,2,-,-,-,N,-,161,-,-
jgi|Nemve1|239340|estExt_fgenesh1_pg.C_130234|m.1931 jgi|Nemve1|239340|estExt_fgenesh1_pg.C_130234|g.1931  ,nvec15720,M,5,-,-,-,N,-,233,-,-
jgi|Nemve1|239348|estExt_fgenesh1_pg.C_140011|m.18220 jgi|Nemve1|239348|estExt_fgenesh1_pg.C_140011|g.18220  ,nvec15721,_,3,-,-,-,N,-,306,-,-
jgi|Nemve1|239358|estExt_fgenesh1_pg.C_140025|m.18241 jgi|Nemve1|239358|estExt_fgenesh1_pg.C_140025|g.18241  ,nvec15722,S,1,-,-,-,N,-,405,-,-
jgi|Nemve1|239361|estExt_fgenesh1_pg.C_140034|m.18255 jgi|Nemve1|239361|estExt_fgenesh1_pg.C_140034|g.18255  ,nvec15723,_,1,-,-,-,N,-,232,-,-
jgi|Nemve1|239362|estExt_fgenesh1_pg.C_140035|m.18256 jgi|Nemve1|239362|estExt_fgenesh1_pg.C_140035|g.18256  ,nvec15724,_,2,-,-,-,N,-,394,-,-
jgi|Nemve1|239365|estExt_fgenesh1_pg.C_140039|m.18263 jgi|Nemve1|239365|estExt_fgenesh1_pg.C_140039|g.18263  ,nvec15725,_,1,-,-,-,N,-,956,-,-
jgi|Nemve1|239366|estExt_fgenesh1_pg.C_140047|m.18270 jgi|Nemve1|239366|estExt_fgenesh1_pg.C_140047|g.18270  ,nvec15726,_,2,-,-,-,N,-,402,-,-
jgi|Nemve1|239368|estExt_fgenesh1_pg.C_140049|m.18271 jgi|Nemve1|239368|estExt_fgenesh1_pg.C_140049|g.18271  ,nvec15727,S,1,-,-,-,N,-,364,-,-
jgi|Nemve1|239369|estExt_fgenesh1_pg.C_140050|m.18272 jgi|Nemve1|239369|estExt_fgenesh1_pg.C_140050|g.18272  ,nvec15728,_,1,-,-,-,N,-,1234,-,-
jgi|Nemve1|239374|estExt_fgenesh1_pg.C_140056|m.18290 jgi|Nemve1|239374|estExt_fgenesh1_pg.C_140056|g.18290  ,nvec15729,_,5,-,-,-,N,-,387,-,-
jgi|Nemve1|239375|estExt_fgenesh1_pg.C_140058|m.18293 jgi|Nemve1|239375|estExt_fgenesh1_pg.C_140058|g.18293  ,nvec15730,_,1,-,-,-,N,-,515,-,-
jgi|Nemve1|239377|estExt_fgenesh1_pg.C_140061|m.18296 jgi|Nemve1|239377|estExt_fgenesh1_pg.C_140061|g.18296  ,nvec15731,_,2,-,-,-,N,-,237,-,-
jgi|Nemve1|239380|estExt_fgenesh1_pg.C_140069|m.18306 jgi|Nemve1|239380|estExt_fgenesh1_pg.C_140069|g.18306  ,nvec15732,S,4,-,-,-,N,-,119,-,-
jgi|Nemve1|239381|estExt_fgenesh1_pg.C_140070|m.18307 jgi|Nemve1|239381|estExt_fgenesh1_pg.C_140070|g.18307  ,nvec15733,_,4,-,-,-,N,-,157,-,-
jgi|Nemve1|239384|estExt_fgenesh1_pg.C_140074|m.18313 jgi|Nemve1|239384|estExt_fgenesh1_pg.C_140074|g.18313  ,nvec15734,S,4,-,-,-,N,-,395,-,-
jgi|Nemve1|239385|estExt_fgenesh1_pg.C_140075|m.18314 jgi|Nemve1|239385|estExt_fgenesh1_pg.C_140075|g.18314  ,nvec15735,_,2,-,-,-,N,-,216,-,-
jgi|Nemve1|239390|estExt_fgenesh1_pg.C_140087|m.18327 jgi|Nemve1|239390|estExt_fgenesh1_pg.C_140087|g.18327  ,nvec15736,_,5,-,-,-,N,-,455,-,-
jgi|Nemve1|239391|estExt_fgenesh1_pg.C_140088|m.18328 jgi|Nemve1|239391|estExt_fgenesh1_pg.C_140088|g.18328  ,nvec15737,_,5,-,-,-,N,-,128,-,-
jgi|Nemve1|239394|estExt_fgenesh1_pg.C_140100|m.18360 jgi|Nemve1|239394|estExt_fgenesh1_pg.C_140100|g.18360  ,nvec15738,_,5,-,-,-,N,-,109,-,-
jgi|Nemve1|239399|estExt_fgenesh1_pg.C_140113|m.18370 jgi|Nemve1|239399|estExt_fgenesh1_pg.C_140113|g.18370  ,nvec15739,_,4,-,-,scer564,N,-,567,-,ILV3
jgi|Nemve1|2393|gw.2173.1.1|m.20854 jgi|Nemve1|2393|gw.2173.1.1|g.20854  ,nvec15740,_,1,-,-,-,N,-,185,-,-
jgi|Nemve1|239400|estExt_fgenesh1_pg.C_140114|m.18373 jgi|Nemve1|239400|estExt_fgenesh1_pg.C_140114|g.18373  ,nvec15741,S,1,-,-,-,N,-,280,-,-
jgi|Nemve1|239401|estExt_fgenesh1_pg.C_140115|m.18374 jgi|Nemve1|239401|estExt_fgenesh1_pg.C_140115|g.18374  ,nvec15742,_,2,-,-,-,N,-,191,-,-
jgi|Nemve1|239405|estExt_fgenesh1_pg.C_140122|m.18387 jgi|Nemve1|239405|estExt_fgenesh1_pg.C_140122|g.18387  ,nvec15743,S,1,-,-,-,N,-,414,-,-
jgi|Nemve1|239406|estExt_fgenesh1_pg.C_140123|m.18388 jgi|Nemve1|239406|estExt_fgenesh1_pg.C_140123|g.18388  ,nvec15744,_,2,-,-,-,N,-,971,-,-
jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156|m.18423 jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156|g.18423  ,nvec15745,_,1,-,-,-,N,-,145,-,-
jgi|Nemve1|239437|estExt_fgenesh1_pg.C_150009|m.25709 jgi|Nemve1|239437|estExt_fgenesh1_pg.C_150009|g.25709  ,nvec15746,_,2,-,-,-,N,-,870,-,-
jgi|Nemve1|239440|estExt_fgenesh1_pg.C_150013|m.25714 jgi|Nemve1|239440|estExt_fgenesh1_pg.C_150013|g.25714  ,nvec15747,M,2,-,-,-,Y,-,666,-,-
jgi|Nemve1|239446|estExt_fgenesh1_pg.C_150025|m.25728 jgi|Nemve1|239446|estExt_fgenesh1_pg.C_150025|g.25728  ,nvec15748,M,5,-,-,-,N,-,576,-,-
jgi|Nemve1|239450|estExt_fgenesh1_pg.C_150029|m.25733 jgi|Nemve1|239450|estExt_fgenesh1_pg.C_150029|g.25733  ,nvec15749,_,2,-,-,-,N,-,113,-,-
jgi|Nemve1|239453|estExt_fgenesh1_pg.C_150035|m.25742 jgi|Nemve1|239453|estExt_fgenesh1_pg.C_150035|g.25742  ,nvec15750,_,4,-,-,-,N,-,698,-,-
jgi|Nemve1|239456|estExt_fgenesh1_pg.C_150043|m.25755 jgi|Nemve1|239456|estExt_fgenesh1_pg.C_150043|g.25755  ,nvec15751,S,5,-,-,-,N,-,452,-,-
jgi|Nemve1|239459|estExt_fgenesh1_pg.C_150050|m.25762 jgi|Nemve1|239459|estExt_fgenesh1_pg.C_150050|g.25762  ,nvec15752,_,2,-,-,-,N,-,856,-,-
jgi|Nemve1|239468|estExt_fgenesh1_pg.C_150065|m.25777 jgi|Nemve1|239468|estExt_fgenesh1_pg.C_150065|g.25777  ,nvec15753,_,3,-,-,-,N,-,238,-,-
jgi|Nemve1|239471|estExt_fgenesh1_pg.C_150087|m.25798 jgi|Nemve1|239471|estExt_fgenesh1_pg.C_150087|g.25798  ,nvec15754,_,3,-,-,-,N,-,516,-,-
jgi|Nemve1|239479|estExt_fgenesh1_pg.C_150100|m.25814 jgi|Nemve1|239479|estExt_fgenesh1_pg.C_150100|g.25814  ,nvec15755,_,1,-,-,-,N,-,566,-,-
jgi|Nemve1|239480|estExt_fgenesh1_pg.C_150102|m.25816 jgi|Nemve1|239480|estExt_fgenesh1_pg.C_150102|g.25816  ,nvec15756,_,2,-,-,-,N,-,292,-,-
jgi|Nemve1|239481|estExt_fgenesh1_pg.C_150103|m.25819 jgi|Nemve1|239481|estExt_fgenesh1_pg.C_150103|g.25819  ,nvec15757,_,5,-,-,-,N,-,454,-,-
jgi|Nemve1|239485|estExt_fgenesh1_pg.C_150108|m.25823 jgi|Nemve1|239485|estExt_fgenesh1_pg.C_150108|g.25823  ,nvec15758,S,2,-,-,-,N,-,440,-,-
jgi|Nemve1|239489|estExt_fgenesh1_pg.C_150115|m.25837 jgi|Nemve1|239489|estExt_fgenesh1_pg.C_150115|g.25837  ,nvec15759,_,2,-,-,-,N,-,191,-,-
jgi|Nemve1|239490|estExt_fgenesh1_pg.C_150119|m.25838 jgi|Nemve1|239490|estExt_fgenesh1_pg.C_150119|g.25838  ,nvec15760,_,1,-,-,-,N,-,441,-,-
jgi|Nemve1|239494|estExt_fgenesh1_pg.C_150125|m.25843 jgi|Nemve1|239494|estExt_fgenesh1_pg.C_150125|g.25843  ,nvec15761,_,1,-,-,-,N,-,220,-,-
jgi|Nemve1|239501|estExt_fgenesh1_pg.C_150133|m.25858 jgi|Nemve1|239501|estExt_fgenesh1_pg.C_150133|g.25858  ,nvec15762,_,3,-,-,-,N,-,962,-,-
jgi|Nemve1|239505|estExt_fgenesh1_pg.C_150140|m.25868 jgi|Nemve1|239505|estExt_fgenesh1_pg.C_150140|g.25868  ,nvec15763,_,5,-,-,-,N,-,5624,-,-
jgi|Nemve1|239508|estExt_fgenesh1_pg.C_160004|m.7791 jgi|Nemve1|239508|estExt_fgenesh1_pg.C_160004|g.7791  ,nvec15764,M,3,-,-,-,Y,-,618,-,-
jgi|Nemve1|239510|estExt_fgenesh1_pg.C_160011|m.7807 jgi|Nemve1|239510|estExt_fgenesh1_pg.C_160011|g.7807  ,nvec15765,M,1,hsap2111,mmus607,scer446,Y,SARS2,537,Sars2,DIA4
jgi|Nemve1|239511|estExt_fgenesh1_pg.C_160012|m.7809 jgi|Nemve1|239511|estExt_fgenesh1_pg.C_160012|g.7809  ,nvec15766,_,3,hsap1181,mmus705,scer22,Y,SLC25A5,305,Slc25a4,PET9
jgi|Nemve1|239513|estExt_fgenesh1_pg.C_160015|m.7811 jgi|Nemve1|239513|estExt_fgenesh1_pg.C_160015|g.7811  ,nvec15767,_,1,-,-,-,N,-,1343,-,-
jgi|Nemve1|239514|estExt_fgenesh1_pg.C_160016|m.7815 jgi|Nemve1|239514|estExt_fgenesh1_pg.C_160016|g.7815  ,nvec15768,_,5,-,-,-,N,-,397,-,-
jgi|Nemve1|239517|estExt_fgenesh1_pg.C_160019|m.7820 jgi|Nemve1|239517|estExt_fgenesh1_pg.C_160019|g.7820  ,nvec15769,_,3,-,-,-,N,-,243,-,-
jgi|Nemve1|239520|estExt_fgenesh1_pg.C_160023|m.7824 jgi|Nemve1|239520|estExt_fgenesh1_pg.C_160023|g.7824  ,nvec15770,_,5,-,-,-,N,-,994,-,-
jgi|Nemve1|239523|estExt_fgenesh1_pg.C_160026|m.7828 jgi|Nemve1|239523|estExt_fgenesh1_pg.C_160026|g.7828  ,nvec15771,_,4,-,-,-,N,-,561,-,-
jgi|Nemve1|239527|estExt_fgenesh1_pg.C_160033|m.7841 jgi|Nemve1|239527|estExt_fgenesh1_pg.C_160033|g.7841  ,nvec15772,M,3,-,-,-,Y,-,784,-,-
jgi|Nemve1|239528|estExt_fgenesh1_pg.C_160034|m.7842 jgi|Nemve1|239528|estExt_fgenesh1_pg.C_160034|g.7842  ,nvec15773,_,1,-,-,-,N,-,1071,-,-
jgi|Nemve1|239529|estExt_fgenesh1_pg.C_160036|m.7850 jgi|Nemve1|239529|estExt_fgenesh1_pg.C_160036|g.7850  ,nvec15774,M,4,-,-,-,N,-,115,-,-
jgi|Nemve1|239529|estExt_fgenesh1_pg.C_160036|m.7848 jgi|Nemve1|239529|estExt_fgenesh1_pg.C_160036|g.7848  ,nvec15775,_,1,-,-,-,N,-,429,-,-
jgi|Nemve1|239535|estExt_fgenesh1_pg.C_160049|m.7867 jgi|Nemve1|239535|estExt_fgenesh1_pg.C_160049|g.7867  ,nvec15776,_,4,-,-,-,N,-,526,-,-
jgi|Nemve1|239536|estExt_fgenesh1_pg.C_160051|m.7871 jgi|Nemve1|239536|estExt_fgenesh1_pg.C_160051|g.7871  ,nvec15777,M,5,-,-,-,N,-,381,-,-
jgi|Nemve1|239539|estExt_fgenesh1_pg.C_160057|m.7882 jgi|Nemve1|239539|estExt_fgenesh1_pg.C_160057|g.7882  ,nvec15778,_,1,-,-,-,N,-,126,-,-
jgi|Nemve1|239540|estExt_fgenesh1_pg.C_160058|m.7883 jgi|Nemve1|239540|estExt_fgenesh1_pg.C_160058|g.7883  ,nvec15779,_,2,-,-,-,N,-,609,-,-
jgi|Nemve1|239544|estExt_fgenesh1_pg.C_160081|m.7922 jgi|Nemve1|239544|estExt_fgenesh1_pg.C_160081|g.7922  ,nvec15780,S,1,-,-,-,N,-,371,-,-
jgi|Nemve1|239551|estExt_fgenesh1_pg.C_160095|m.7943 jgi|Nemve1|239551|estExt_fgenesh1_pg.C_160095|g.7943  ,nvec15781,M,3,-,-,-,Y,-,454,-,-
jgi|Nemve1|239552|estExt_fgenesh1_pg.C_160096|m.7944 jgi|Nemve1|239552|estExt_fgenesh1_pg.C_160096|g.7944  ,nvec15782,_,1,-,-,-,N,-,670,-,-
jgi|Nemve1|239554|estExt_fgenesh1_pg.C_160098|m.7946 jgi|Nemve1|239554|estExt_fgenesh1_pg.C_160098|g.7946  ,nvec15783,_,5,-,-,-,N,-,545,-,-
jgi|Nemve1|239559|estExt_fgenesh1_pg.C_160105|m.7955 jgi|Nemve1|239559|estExt_fgenesh1_pg.C_160105|g.7955  ,nvec15784,S,4,-,-,-,N,-,287,-,-
jgi|Nemve1|239561|estExt_fgenesh1_pg.C_160111|m.7963 jgi|Nemve1|239561|estExt_fgenesh1_pg.C_160111|g.7963  ,nvec15785,M,3,-,-,-,Y,-,1073,-,-
jgi|Nemve1|239562|estExt_fgenesh1_pg.C_160113|m.7968 jgi|Nemve1|239562|estExt_fgenesh1_pg.C_160113|g.7968  ,nvec15786,_,5,-,-,-,N,-,2755,-,-
jgi|Nemve1|239568|estExt_fgenesh1_pg.C_160123|m.7984 jgi|Nemve1|239568|estExt_fgenesh1_pg.C_160123|g.7984  ,nvec15787,_,2,-,-,-,N,-,364,-,-
jgi|Nemve1|239570|estExt_fgenesh1_pg.C_160125|m.7990 jgi|Nemve1|239570|estExt_fgenesh1_pg.C_160125|g.7990  ,nvec15788,S,1,-,-,-,N,-,381,-,-
jgi|Nemve1|239571|estExt_fgenesh1_pg.C_160127|m.7994 jgi|Nemve1|239571|estExt_fgenesh1_pg.C_160127|g.7994  ,nvec15789,_,2,-,-,-,N,-,500,-,-
jgi|Nemve1|239577|estExt_fgenesh1_pg.C_160141|m.8012 jgi|Nemve1|239577|estExt_fgenesh1_pg.C_160141|g.8012  ,nvec15790,M,3,hsap1596,-,-,Y,MTIF3,285,-,-
jgi|Nemve1|239583|estExt_fgenesh1_pg.C_160158|m.8035 jgi|Nemve1|239583|estExt_fgenesh1_pg.C_160158|g.8035  ,nvec15791,_,1,-,-,-,N,-,482,-,-
jgi|Nemve1|239585|estExt_fgenesh1_pg.C_160160|m.8037 jgi|Nemve1|239585|estExt_fgenesh1_pg.C_160160|g.8037  ,nvec15792,_,2,-,-,-,N,-,524,-,-
jgi|Nemve1|239586|estExt_fgenesh1_pg.C_170001|m.520 jgi|Nemve1|239586|estExt_fgenesh1_pg.C_170001|g.520  ,nvec15793,_,4,-,-,-,N,-,188,-,-
jgi|Nemve1|239590|estExt_fgenesh1_pg.C_170007|m.531 jgi|Nemve1|239590|estExt_fgenesh1_pg.C_170007|g.531  ,nvec15794,_,2,-,-,-,N,-,677,-,-
jgi|Nemve1|239592|estExt_fgenesh1_pg.C_170012|m.537 jgi|Nemve1|239592|estExt_fgenesh1_pg.C_170012|g.537  ,nvec15795,_,1,-,-,-,N,-,466,-,-
jgi|Nemve1|239593|estExt_fgenesh1_pg.C_170013|m.540 jgi|Nemve1|239593|estExt_fgenesh1_pg.C_170013|g.540  ,nvec15796,_,1,-,-,-,N,-,300,-,-
jgi|Nemve1|239594|estExt_fgenesh1_pg.C_170014|m.543 jgi|Nemve1|239594|estExt_fgenesh1_pg.C_170014|g.543  ,nvec15797,_,5,-,-,-,N,-,297,-,-
jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015|m.545 jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015|g.545  ,nvec15798,M,3,hsap1228,mmus131,scer44,Y,ATP5C1,299,Atp5c1,ATP3
jgi|Nemve1|239599|estExt_fgenesh1_pg.C_170022|m.556 jgi|Nemve1|239599|estExt_fgenesh1_pg.C_170022|g.556  ,nvec15799,_,3,-,-,-,N,-,1279,-,-
jgi|Nemve1|239601|estExt_fgenesh1_pg.C_170027|m.566 jgi|Nemve1|239601|estExt_fgenesh1_pg.C_170027|g.566  ,nvec15800,_,1,-,-,-,N,-,421,-,-
jgi|Nemve1|239603|estExt_fgenesh1_pg.C_170029|m.569 jgi|Nemve1|239603|estExt_fgenesh1_pg.C_170029|g.569  ,nvec15801,S,4,-,-,-,N,-,386,-,-
jgi|Nemve1|239604|estExt_fgenesh1_pg.C_170030|m.570 jgi|Nemve1|239604|estExt_fgenesh1_pg.C_170030|g.570  ,nvec15802,_,5,-,-,-,N,-,671,-,-
jgi|Nemve1|239607|estExt_fgenesh1_pg.C_170035|m.582 jgi|Nemve1|239607|estExt_fgenesh1_pg.C_170035|g.582  ,nvec15803,_,1,-,-,-,N,-,658,-,-
jgi|Nemve1|239609|estExt_fgenesh1_pg.C_170039|m.593 jgi|Nemve1|239609|estExt_fgenesh1_pg.C_170039|g.593  ,nvec15804,M,4,-,-,-,N,-,387,-,-
jgi|Nemve1|239609|estExt_fgenesh1_pg.C_170039|m.592 jgi|Nemve1|239609|estExt_fgenesh1_pg.C_170039|g.592  ,nvec15805,M,5,-,-,-,N,-,679,-,-
jgi|Nemve1|239611|estExt_fgenesh1_pg.C_170043|m.600 jgi|Nemve1|239611|estExt_fgenesh1_pg.C_170043|g.600  ,nvec15806,_,1,-,-,-,N,-,561,-,-
jgi|Nemve1|239612|estExt_fgenesh1_pg.C_170044|m.602 jgi|Nemve1|239612|estExt_fgenesh1_pg.C_170044|g.602  ,nvec15807,_,3,-,-,-,N,-,500,-,-
jgi|Nemve1|239614|estExt_fgenesh1_pg.C_170047|m.607 jgi|Nemve1|239614|estExt_fgenesh1_pg.C_170047|g.607  ,nvec15808,_,4,-,-,-,N,-,335,-,-
jgi|Nemve1|239614|estExt_fgenesh1_pg.C_170047|m.606 jgi|Nemve1|239614|estExt_fgenesh1_pg.C_170047|g.606  ,nvec15809,_,1,-,-,-,N,-,3368,-,-
jgi|Nemve1|239621|estExt_fgenesh1_pg.C_170069|m.650 jgi|Nemve1|239621|estExt_fgenesh1_pg.C_170069|g.650  ,nvec15810,_,3,-,-,-,N,-,675,-,-
jgi|Nemve1|239622|estExt_fgenesh1_pg.C_170075|m.657 jgi|Nemve1|239622|estExt_fgenesh1_pg.C_170075|g.657  ,nvec15811,S,1,-,-,-,N,-,394,-,-
jgi|Nemve1|239622|estExt_fgenesh1_pg.C_170075|m.658 jgi|Nemve1|239622|estExt_fgenesh1_pg.C_170075|g.658  ,nvec15812,M,4,-,-,-,N,-,105,-,-
jgi|Nemve1|239626|estExt_fgenesh1_pg.C_170083|m.672 jgi|Nemve1|239626|estExt_fgenesh1_pg.C_170083|g.672  ,nvec15813,_,2,-,-,-,N,-,176,-,-
jgi|Nemve1|239629|estExt_fgenesh1_pg.C_170091|m.680 jgi|Nemve1|239629|estExt_fgenesh1_pg.C_170091|g.680  ,nvec15814,M,4,hsap227,mmus1001,-,Y,MRPL55,145,Mrpl55,-
jgi|Nemve1|239633|estExt_fgenesh1_pg.C_170097|m.685 jgi|Nemve1|239633|estExt_fgenesh1_pg.C_170097|g.685  ,nvec15815,_,3,-,-,-,N,-,780,-,-
jgi|Nemve1|239644|estExt_fgenesh1_pg.C_170115|m.701 jgi|Nemve1|239644|estExt_fgenesh1_pg.C_170115|g.701  ,nvec15816,S,1,-,-,-,N,-,1451,-,-
jgi|Nemve1|239646|estExt_fgenesh1_pg.C_170117|m.706 jgi|Nemve1|239646|estExt_fgenesh1_pg.C_170117|g.706  ,nvec15817,S,1,-,-,-,N,-,708,-,-
jgi|Nemve1|239647|estExt_fgenesh1_pg.C_170118|m.708 jgi|Nemve1|239647|estExt_fgenesh1_pg.C_170118|g.708  ,nvec15818,M,5,-,-,-,N,-,139,-,-
jgi|Nemve1|239651|estExt_fgenesh1_pg.C_170130|m.722 jgi|Nemve1|239651|estExt_fgenesh1_pg.C_170130|g.722  ,nvec15819,_,2,-,-,-,N,-,429,-,-
jgi|Nemve1|239655|estExt_fgenesh1_pg.C_170150|m.745 jgi|Nemve1|239655|estExt_fgenesh1_pg.C_170150|g.745  ,nvec15820,_,2,-,-,-,N,-,370,-,-
jgi|Nemve1|239659|estExt_fgenesh1_pg.C_170160|m.763 jgi|Nemve1|239659|estExt_fgenesh1_pg.C_170160|g.763  ,nvec15821,S,1,-,-,-,N,-,619,-,-
jgi|Nemve1|239660|estExt_fgenesh1_pg.C_170164|m.766 jgi|Nemve1|239660|estExt_fgenesh1_pg.C_170164|g.766  ,nvec15822,_,3,-,-,-,N,-,529,-,-
jgi|Nemve1|239663|estExt_fgenesh1_pg.C_180003|m.228 jgi|Nemve1|239663|estExt_fgenesh1_pg.C_180003|g.228  ,nvec15823,S,3,-,-,-,N,-,510,-,-
jgi|Nemve1|239674|estExt_fgenesh1_pg.C_180031|m.275 jgi|Nemve1|239674|estExt_fgenesh1_pg.C_180031|g.275  ,nvec15824,_,2,-,-,-,N,-,764,-,-
jgi|Nemve1|239675|estExt_fgenesh1_pg.C_180036|m.282 jgi|Nemve1|239675|estExt_fgenesh1_pg.C_180036|g.282  ,nvec15825,_,4,-,-,-,N,-,758,-,-
jgi|Nemve1|239676|estExt_fgenesh1_pg.C_180037|m.284 jgi|Nemve1|239676|estExt_fgenesh1_pg.C_180037|g.284  ,nvec15826,S,2,-,-,-,N,-,371,-,-
jgi|Nemve1|239677|estExt_fgenesh1_pg.C_180044|m.294 jgi|Nemve1|239677|estExt_fgenesh1_pg.C_180044|g.294  ,nvec15827,S,4,-,-,-,N,-,422,-,-
jgi|Nemve1|239678|estExt_fgenesh1_pg.C_180045|m.296 jgi|Nemve1|239678|estExt_fgenesh1_pg.C_180045|g.296  ,nvec15828,_,2,-,-,-,N,-,550,-,-
jgi|Nemve1|239679|estExt_fgenesh1_pg.C_180046|m.297 jgi|Nemve1|239679|estExt_fgenesh1_pg.C_180046|g.297  ,nvec15829,_,1,-,-,-,N,-,208,-,-
jgi|Nemve1|239680|estExt_fgenesh1_pg.C_180047|m.298 jgi|Nemve1|239680|estExt_fgenesh1_pg.C_180047|g.298  ,nvec15830,_,3,-,-,-,N,-,390,-,-
jgi|Nemve1|239681|estExt_fgenesh1_pg.C_180048|m.300 jgi|Nemve1|239681|estExt_fgenesh1_pg.C_180048|g.300  ,nvec15831,S,4,-,-,-,N,-,417,-,-
jgi|Nemve1|239684|estExt_fgenesh1_pg.C_180059|m.318 jgi|Nemve1|239684|estExt_fgenesh1_pg.C_180059|g.318  ,nvec15832,_,4,-,-,-,N,-,354,-,-
jgi|Nemve1|239689|estExt_fgenesh1_pg.C_180070|m.330 jgi|Nemve1|239689|estExt_fgenesh1_pg.C_180070|g.330  ,nvec15833,S,3,-,-,-,N,-,982,-,-
jgi|Nemve1|239690|estExt_fgenesh1_pg.C_180072|m.338 jgi|Nemve1|239690|estExt_fgenesh1_pg.C_180072|g.338  ,nvec15834,_,1,-,-,-,N,-,677,-,-
jgi|Nemve1|239691|estExt_fgenesh1_pg.C_180075|m.342 jgi|Nemve1|239691|estExt_fgenesh1_pg.C_180075|g.342  ,nvec15835,M,5,-,-,-,N,-,935,-,-
jgi|Nemve1|239697|estExt_fgenesh1_pg.C_180088|m.361 jgi|Nemve1|239697|estExt_fgenesh1_pg.C_180088|g.361  ,nvec15836,S,3,-,-,-,N,-,524,-,-
jgi|Nemve1|239698|estExt_fgenesh1_pg.C_180089|m.362 jgi|Nemve1|239698|estExt_fgenesh1_pg.C_180089|g.362  ,nvec15837,_,2,-,-,-,N,-,763,-,-
jgi|Nemve1|239703|estExt_fgenesh1_pg.C_180095|m.369 jgi|Nemve1|239703|estExt_fgenesh1_pg.C_180095|g.369  ,nvec15838,M,3,-,-,-,Y,-,268,-,-
jgi|Nemve1|239703|estExt_fgenesh1_pg.C_180095|m.372 jgi|Nemve1|239703|estExt_fgenesh1_pg.C_180095|g.372  ,nvec15839,M,5,-,-,-,N,-,106,-,-
jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099|m.376 jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099|g.376  ,nvec15840,_,2,-,-,-,N,-,143,-,-
jgi|Nemve1|239708|estExt_fgenesh1_pg.C_180101|m.379 jgi|Nemve1|239708|estExt_fgenesh1_pg.C_180101|g.379  ,nvec15841,_,5,-,-,-,N,-,379,-,-
