transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
sctid81568,scil38729,_ , 3, -, -, -,  N,-,357,-,-
sctid81569,scil38730,S , 1, -, -, -,  N,-,427,-,-
sctid81571,scil38731,_ , 4, -, -, -,  N,-,106,-,-
sctid81572,scil38732,S , 3, -, -, -,  N,-,316,-,-
sctid81574,scil38733,S , 1, -, -, -,  N,-,353,-,-
sctid81576,scil38734,M , 5, -, -, -,  N,-,376,-,-
sctid81579,scil38735,S , 1, -, -, -,  N,-,448,-,-
sctid81580,scil38736,M , 3, -, -, -,  Y,-,297,-,-
sctid81583,scil38737,_ , 5, -, -, -,  N,-,518,-,-
sctid81584,scil38738,_ , 1, -, -, -,  N,-,234,-,-
sctid81585,scil38739,_ , 1, -, -, -,  N,-,420,-,-
sctid81586,scil38740,_ , 2, -, -, -,  N,-,354,-,-
sctid81587,scil38741,_ , 1, -, -, -,  N,-,161,-,-
sctid81588,scil38742,M , 4, -, -, -,  N,-,409,-,-
sctid81590,scil38743,_ , 5, -, -, -,  N,-,518,-,-
sctid81592,scil38744,S , 1, -, -, -,  N,-,437,-,-
sctid81593,scil38745,_ , 1, -, -, -,  N,-,357,-,-
sctid81594,scil38746,S , 1, -, -, -,  N,-,256,-,-
sctid81597,scil38747,_ , 2, -, -, -,  N,-,151,-,-
sctid81598,scil38748,_ , 4, -, -, -,  N,-,448,-,-
sctid81600,scil38749,S , 2, -, -, -,  N,-,387,-,-
sctid81604,scil38750,_ , 1, -, -, -,  N,-,407,-,-
sctid81606,scil38751,M , 2, hsap1196, mmus130, -,  Y,ECHDC3,305,Echdc3,-
sctid81608,scil38752,_ , 1, -, -, -,  N,-,126,-,-
sctid81611,scil38753,_ , 2, -, -, -,  N,-,371,-,-
sctid81613,scil38754,_ , 3, -, -, -,  N,-,288,-,-
sctid81615,scil38755,_ , 4, -, -, -,  N,-,296,-,-
sctid81616,scil38756,_ , 2, -, -, -,  N,-,240,-,-
sctid81618,scil38757,_ , 2, -, -, -,  N,-,161,-,-
sctid81619,scil38758,_ , 4, -, -, -,  N,-,244,-,-
sctid8161,scil38759,_ , 5, -, -, -,  N,-,1336,-,-
sctid81622,scil38760,_ , 1, -, -, -,  N,-,282,-,-
sctid81626,scil38761,S , 2, -, -, -,  N,-,372,-,-
sctid81628,scil38762,_ , 2, hsap548, mmus1343, -,  Y,CCDC58,152,Ccdc58,-
sctid81631,scil38763,_ , 5, -, -, -,  N,-,106,-,-
sctid81631,scil38764,M , 2, -, -, -,  Y,-,517,-,-
sctid81633,scil38765,_ , 4, -, -, -,  N,-,107,-,-
sctid81634,scil38766,_ , 4, -, -, -,  N,-,155,-,-
sctid81637,scil38767,S , 5, -, -, -,  N,-,201,-,-
sctid81638,scil38768,_ , 1, -, -, -,  N,-,278,-,-
sctid81640,scil38769,_ , 1, -, -, -,  N,-,193,-,-
sctid81641,scil38770,S , 1, -, -, -,  N,-,460,-,-
sctid81644,scil38771,M , 5, -, -, -,  N,-,182,-,-
sctid81644,scil38772,_ , 3, -, -, -,  N,-,518,-,-
sctid81647,scil38773,_ , 5, -, -, -,  N,-,375,-,-
sctid81648,scil38774,_ , 1, -, -, -,  N,-,375,-,-
sctid81650,scil38775,S , 4, -, -, -,  N,-,229,-,-
sctid81651,scil38776,_ , 2, -, -, -,  N,-,233,-,-
sctid81653,scil38777,M , 5, -, -, -,  N,-,199,-,-
sctid81655,scil38778,_ , 2, -, -, -,  N,-,178,-,-
sctid81658,scil38779,_ , 5, -, -, -,  N,-,423,-,-
sctid81659,scil38780,_ , 1, -, -, -,  N,-,380,-,-
sctid81659,scil38781,M , 5, -, -, -,  N,-,430,-,-
sctid81663,scil38782,M , 5, -, -, -,  N,-,302,-,-
sctid81667,scil38783,S , 2, -, -, -,  N,-,399,-,-
sctid81670,scil38784,M , 2, hsap1079, mmus327, scer892,  Y,GRHPR,344,Grhpr,GOR1
sctid81671,scil38785,M , 1, -, -, -,  Y,-,257,-,-
sctid81672,scil38786,S , 1, -, -, -,  N,-,316,-,-
sctid81675,scil38787,S , 1, -, -, -,  N,-,186,-,-
sctid81677,scil38788,S , 1, -, -, -,  N,-,295,-,-
sctid81679,scil38789,_ , 4, -, -, -,  N,-,435,-,-
sctid81681,scil38790,_ , 1, -, -, -,  N,-,150,-,-
sctid81682,scil38791,_ , 2, -, -, -,  N,-,121,-,-
sctid81683,scil38792,_ , 1, -, -, -,  N,-,117,-,-
sctid81683,scil38793,_ , 2, -, -, -,  N,-,475,-,-
sctid81686,scil38794,M , 5, -, -, -,  N,-,299,-,-
sctid81687,scil38795,M , 5, -, -, -,  N,-,146,-,-
sctid81688,scil38796,_ , 4, -, -, -,  N,-,196,-,-
sctid8168,scil38797,_ , 3, -, -, -,  N,-,1822,-,-
sctid81690,scil38798,_ , 2, -, -, -,  N,-,480,-,-
sctid81691,scil38799,M , 5, -, -, -,  N,-,475,-,-
sctid81695,scil38800,_ , 4, -, -, -,  N,-,419,-,-
sctid81697,scil38801,_ , 2, -, -, -,  N,-,253,-,-
sctid81699,scil38802,_ , 1, -, -, -,  N,-,306,-,-
sctid816,scil38803,_ , 3, -, -, -,  N,-,4943,-,-
sctid81701,scil38804,_ , 5, -, -, -,  N,-,277,-,-
sctid81703,scil38805,S , 1, -, -, -,  N,-,362,-,-
sctid81705,scil38806,_ , 1, -, -, -,  N,-,281,-,-
sctid81708,scil38807,_ , 2, -, -, -,  N,-,517,-,-
sctid81710,scil38808,M , 5, -, -, -,  N,-,356,-,-
sctid81712,scil38809,_ , 2, -, -, -,  N,-,244,-,-
sctid81713,scil38810,S , 1, -, -, -,  N,-,239,-,-
sctid81717,scil38811,_ , 2, -, -, -,  N,-,184,-,-
sctid81718,scil38812,_ , 2, -, -, -,  N,-,105,-,-
sctid81719,scil38813,_ , 4, -, -, -,  N,-,462,-,-
sctid81723,scil38814,S , 1, -, -, -,  N,-,516,-,-
sctid81725,scil38815,_ , 1, -, -, -,  N,-,427,-,-
sctid81727,scil38816,_ , 2, -, -, -,  N,-,339,-,-
sctid81729,scil38817,M , 2, -, -, -,  Y,-,336,-,-
sctid81729,scil38818,S , 1, -, -, -,  N,-,485,-,-
sctid8172,scil38819,S , 1, -, -, -,  N,-,1828,-,-
sctid81734,scil38820,_ , 3, -, -, -,  N,-,417,-,-
sctid81736,scil38821,_ , 4, -, -, -,  N,-,109,-,-
sctid81737,scil38822,_ , 1, -, -, -,  N,-,431,-,-
sctid81742,scil38823,_ , 5, -, -, -,  N,-,245,-,-
sctid81745,scil38824,S , 2, -, -, -,  N,-,517,-,-
sctid81747,scil38825,_ , 4, -, -, -,  N,-,217,-,-
sctid81748,scil38826,_ , 1, -, -, -,  N,-,427,-,-
sctid81749,scil38827,_ , 1, -, -, -,  N,-,427,-,-
sctid81751,scil38828,_ , 1, -, -, -,  N,-,433,-,-
sctid81754,scil38829,M , 3, -, -, -,  Y,-,130,-,-
sctid81759,scil38830,_ , 5, -, -, -,  N,-,516,-,-
sctid81760,scil38831,_ , 2, -, -, -,  N,-,347,-,-
sctid81763,scil38832,_ , 5, -, -, -,  N,-,516,-,-
sctid81764,scil38833,S , 4, -, -, -,  N,-,175,-,-
sctid81766,scil38834,_ , 2, -, -, -,  N,-,447,-,-
sctid81768,scil38835,_ , 2, -, -, -,  N,-,297,-,-
sctid81770,scil38836,_ , 2, -, -, -,  N,-,323,-,-
sctid81771,scil38837,S , 1, -, -, -,  N,-,297,-,-
sctid81773,scil38838,_ , 4, -, -, -,  N,-,370,-,-
sctid81778,scil38839,_ , 1, -, -, -,  N,-,241,-,-
sctid81780,scil38840,_ , 1, -, -, -,  N,-,267,-,-
sctid81781,scil38841,_ , 4, -, -, -,  N,-,115,-,-
sctid81782,scil38842,_ , 1, -, -, -,  N,-,358,-,-
sctid81784,scil38843,M , 4, -, -, -,  N,-,466,-,-
sctid81784,scil38844,_ , 3, -, -, -,  N,-,207,-,-
sctid81785,scil38845,_ , 3, -, -, -,  N,-,233,-,-
sctid81789,scil38846,M , 3, -, -, -,  Y,-,338,-,-
sctid81790,scil38847,_ , 4, -, -, -,  N,-,436,-,-
sctid81791,scil38848,_ , 1, -, -, -,  N,-,173,-,-
sctid81793,scil38849,M , 5, -, -, -,  N,-,267,-,-
sctid81795,scil38850,S , 5, -, -, -,  N,-,507,-,-
sctid81796,scil38851,_ , 2, -, -, -,  N,-,251,-,-
sctid81797,scil38852,_ , 4, -, -, -,  N,-,418,-,-
sctid81799,scil38853,S , 1, -, -, -,  N,-,430,-,-
sctid81800,scil38854,_ , 3, -, -, -,  N,-,234,-,-
sctid81801,scil38855,_ , 3, -, -, -,  N,-,119,-,-
sctid81802,scil38856,_ , 2, -, -, -,  N,-,213,-,-
sctid81805,scil38857,M , 3, -, -, -,  Y,-,297,-,-
sctid81807,scil38858,_ , 2, -, -, -,  N,-,122,-,-
sctid81808,scil38859,S , 4, -, -, -,  N,-,319,-,-
sctid81809,scil38860,S , 3, -, -, -,  N,-,109,-,-
sctid8180,scil38861,_ , 1, -, -, -,  N,-,1715,-,-
sctid81811,scil38862,S , 1, -, -, -,  N,-,611,-,-
sctid81813,scil38863,_ , 2, -, -, -,  N,-,284,-,-
sctid81814,scil38864,_ , 2, -, -, -,  N,-,185,-,-
sctid81815,scil38865,_ , 1, -, -, -,  N,-,301,-,-
sctid81816,scil38866,S , 5, -, -, -,  N,-,329,-,-
sctid81816,scil38867,M , 3, -, -, -,  Y,-,486,-,-
sctid81817,scil38868,M , 3, -, -, -,  Y,-,329,-,-
sctid81817,scil38869,S , 5, -, -, -,  N,-,329,-,-
sctid81819,scil38870,S , 2, -, -, -,  N,-,423,-,-
sctid81822,scil38871,M , 3, -, -, -,  Y,-,153,-,-
sctid81824,scil38872,S , 5, -, -, -,  N,-,535,-,-
sctid81827,scil38873,_ , 2, -, -, -,  N,-,381,-,-
sctid81828,scil38874,S , 1, -, -, -,  N,-,444,-,-
sctid81829,scil38875,S , 5, -, -, -,  N,-,280,-,-
sctid81834,scil38876,M , 3, -, -, -,  Y,-,126,-,-
sctid81835,scil38877,_ , 1, -, -, -,  N,-,236,-,-
sctid81837,scil38878,_ , 1, -, -, -,  N,-,182,-,-
sctid81840,scil38879,_ , 1, -, -, -,  N,-,168,-,-
sctid81842,scil38880,_ , 3, -, -, -,  N,-,208,-,-
sctid81843,scil38881,_ , 4, -, -, -,  N,-,154,-,-
sctid81845,scil38882,_ , 5, -, -, -,  N,-,331,-,-
sctid81847,scil38883,S , 5, -, -, -,  N,-,244,-,-
sctid8184,scil38884,_ , 3, -, -, -,  N,-,1773,-,-
sctid81850,scil38885,M , 1, -, -, -,  Y,-,446,-,-
sctid81851,scil38886,S , 2, -, -, -,  N,-,306,-,-
sctid81854,scil38887,S , 1, -, -, -,  N,-,206,-,-
sctid81855,scil38888,_ , 4, -, -, -,  N,-,120,-,-
sctid81856,scil38889,_ , 1, -, -, -,  N,-,410,-,-
sctid81858,scil38890,S , 1, -, -, -,  N,-,308,-,-
sctid81860,scil38891,S , 3, -, -, -,  N,-,108,-,-
sctid81861,scil38892,S , 2, -, -, -,  N,-,401,-,-
sctid81862,scil38893,S , 2, -, -, -,  N,-,234,-,-
sctid81864,scil38894,_ , 1, -, -, -,  N,-,291,-,-
sctid81868,scil38895,_ , 5, -, -, -,  N,-,104,-,-
sctid81869,scil38896,S , 4, -, -, -,  N,-,284,-,-
sctid81873,scil38897,S , 5, -, -, -,  N,-,394,-,-
sctid81874,scil38898,S , 1, -, -, -,  N,-,298,-,-
sctid81877,scil38899,S , 1, -, -, -,  N,-,153,-,-
sctid81879,scil38900,_ , 1, -, -, -,  N,-,410,-,-
sctid81881,scil38901,_ , 1, -, -, -,  N,-,465,-,-
sctid81884,scil38902,S , 4, -, -, -,  N,-,390,-,-
sctid81885,scil38903,_ , 2, -, -, -,  N,-,241,-,-
sctid81886,scil38904,_ , 1, -, -, -,  N,-,255,-,-
sctid81889,scil38905,_ , 3, -, -, -,  N,-,290,-,-
sctid81890,scil38906,_ , 2, -, -, -,  N,-,323,-,-
sctid81891,scil38907,M , 5, -, -, -,  N,-,305,-,-
sctid81893,scil38908,S , 3, -, -, -,  N,-,368,-,-
sctid81894,scil38909,M , 2, -, -, -,  Y,-,453,-,-
sctid81896,scil38910,S , 5, -, -, -,  N,-,328,-,-
sctid81896,scil38911,M , 3, -, -, -,  Y,-,485,-,-
sctid81899,scil38912,_ , 2, -, -, -,  N,-,198,-,-
sctid81903,scil38913,S , 4, -, -, -,  N,-,435,-,-
sctid81906,scil38914,S , 3, -, -, -,  N,-,344,-,-
sctid81908,scil38915,_ , 1, -, -, -,  N,-,341,-,-
sctid81909,scil38916,S , 2, -, -, -,  N,-,354,-,-
sctid81910,scil38917,S , 1, -, -, -,  N,-,139,-,-
sctid81911,scil38918,_ , 2, -, -, -,  N,-,105,-,-
sctid81912,scil38919,_ , 2, -, -, -,  N,-,482,-,-
sctid81913,scil38920,_ , 1, -, -, -,  N,-,309,-,-
sctid81916,scil38921,_ , 3, -, -, -,  N,-,381,-,-
sctid81917,scil38922,_ , 2, -, -, -,  N,-,228,-,-
sctid81919,scil38923,_ , 2, -, -, -,  N,-,407,-,-
sctid8191,scil38924,_ , 3, -, -, -,  N,-,1907,-,-
sctid81920,scil38925,_ , 3, -, -, -,  N,-,364,-,-
sctid81920,scil38926,S , 5, -, -, -,  N,-,200,-,-
sctid81923,scil38927,_ , 2, -, -, -,  N,-,344,-,-
sctid81924,scil38928,_ , 3, -, -, -,  N,-,129,-,-
sctid81925,scil38929,_ , 1, -, -, -,  N,-,442,-,-
sctid81927,scil38930,_ , 1, -, -, -,  N,-,515,-,-
sctid81928,scil38931,M , 1, hsap894, mmus475, scer380,  Y,ABHD11,291,Abhd11,IMO32
sctid81929,scil38932,_ , 3, -, -, -,  N,-,381,-,-
sctid81930,scil38933,_ , 5, -, -, -,  N,-,514,-,-
sctid81931,scil38934,S , 1, -, -, -,  N,-,379,-,-
sctid81933,scil38935,_ , 3, -, -, -,  N,-,228,-,-
sctid81937,scil38936,_ , 1, -, -, -,  N,-,126,-,-
sctid81938,scil38937,_ , 2, -, -, -,  N,-,147,-,-
sctid81940,scil38938,S , 5, -, -, -,  N,-,189,-,-
sctid81941,scil38939,S , 3, -, -, -,  N,-,171,-,-
sctid81942,scil38940,_ , 3, -, -, -,  N,-,514,-,-
sctid81943,scil38941,S , 1, -, -, -,  N,-,310,-,-
sctid81943,scil38942,_ , 4, -, -, -,  N,-,430,-,-
sctid81945,scil38943,_ , 1, -, -, -,  N,-,190,-,-
sctid81949,scil38944,_ , 4, -, -, -,  N,-,390,-,-
sctid81952,scil38945,M , 4, -, -, -,  N,-,114,-,-
sctid81953,scil38946,_ , 2, -, -, -,  N,-,385,-,-
sctid81954,scil38947,S , 1, -, -, -,  N,-,400,-,-
sctid81957,scil38948,_ , 2, -, -, -,  N,-,428,-,-
sctid81960,scil38949,S , 4, -, -, -,  N,-,167,-,-
sctid81962,scil38950,M , 3, -, -, -,  Y,-,175,-,-
sctid81964,scil38951,_ , 1, -, -, -,  N,-,500,-,-
sctid81968,scil38952,_ , 1, -, -, -,  N,-,385,-,-
sctid81969,scil38953,M , 3, -, -, -,  Y,-,132,-,-
sctid81971,scil38954,_ , 3, -, -, -,  N,-,260,-,-
sctid81972,scil38955,_ , 2, -, -, -,  N,-,358,-,-
sctid81973,scil38956,_ , 2, -, -, -,  N,-,153,-,-
sctid81975,scil38957,_ , 4, -, -, -,  N,-,327,-,-
sctid81977,scil38958,_ , 1, -, -, -,  N,-,306,-,-
sctid81978,scil38959,_ , 1, -, -, -,  N,-,305,-,-
sctid81979,scil38960,_ , 3, -, -, -,  N,-,320,-,-
sctid8197,scil38961,_ , 2, -, -, -,  N,-,2443,-,-
sctid81980,scil38962,S , 5, -, -, -,  N,-,527,-,-
sctid81982,scil38963,M , 2, -, -, -,  Y,-,384,-,-
sctid81984,scil38964,M , 2, -, -, -,  Y,-,513,-,-
sctid81986,scil38965,S , 1, -, -, -,  N,-,238,-,-
sctid81988,scil38966,S , 1, -, -, -,  N,-,144,-,-
sctid81989,scil38967,M , 5, -, -, -,  N,-,185,-,-
sctid81990,scil38968,_ , 3, -, -, -,  N,-,388,-,-
sctid81990,scil38969,_ , 3, -, -, -,  N,-,158,-,-
sctid81993,scil38970,_ , 1, -, -, -,  N,-,339,-,-
sctid81994,scil38971,S , 4, -, -, -,  N,-,328,-,-
sctid81996,scil38972,S , 3, -, -, -,  N,-,143,-,-
sctid81997,scil38973,_ , 1, -, -, -,  N,-,132,-,-
sctid82001,scil38974,M , 4, -, -, -,  N,-,143,-,-
sctid82002,scil38975,M , 4, -, -, -,  N,-,337,-,-
sctid82004,scil38976,M , 2, -, -, -,  Y,-,264,-,-
sctid82008,scil38977,_ , 2, -, -, -,  N,-,427,-,-
sctid82015,scil38978,M , 2, -, -, -,  Y,-,407,-,-
sctid82017,scil38979,_ , 1, -, -, -,  N,-,272,-,-
sctid82019,scil38980,S , 1, -, -, -,  N,-,417,-,-
sctid82020,scil38981,_ , 4, -, -, -,  N,-,288,-,-
sctid82022,scil38982,_ , 1, -, -, -,  N,-,415,-,-
sctid82024,scil38983,_ , 4, -, -, -,  N,-,434,-,-
sctid82025,scil38984,_ , 2, -, -, -,  N,-,307,-,-
sctid82026,scil38985,_ , 3, -, -, -,  N,-,151,-,-
sctid82029,scil38986,_ , 2, -, -, -,  N,-,342,-,-
sctid82032,scil38987,S , 1, -, -, -,  N,-,383,-,-
sctid82034,scil38988,M , 2, -, -, -,  Y,-,268,-,-
sctid82035,scil38989,M , 2, -, -, -,  Y,-,497,-,-
sctid82037,scil38990,_ , 3, -, -, -,  N,-,343,-,-
sctid82038,scil38991,M , 5, -, -, -,  N,-,112,-,-
sctid82039,scil38992,S , 4, -, -, -,  N,-,143,-,-
sctid82040,scil38993,_ , 1, -, -, -,  N,-,130,-,-
sctid82041,scil38994,_ , 5, -, -, -,  N,-,1489,-,-
sctid82046,scil38995,S , 1, -, -, -,  N,-,435,-,-
sctid82049,scil38996,_ , 4, -, -, -,  N,-,377,-,-
sctid82052,scil38997,_ , 2, -, -, -,  N,-,187,-,-
sctid82055,scil38998,M , 2, -, -, -,  Y,-,289,-,-
sctid82058,scil38999,_ , 2, -, -, -,  N,-,512,-,-
sctid82059,scil39000,M , 5, -, -, -,  N,-,172,-,-
sctid82060,scil39001,_ , 2, -, -, -,  N,-,221,-,-
sctid82061,scil39002,_ , 3, -, -, -,  N,-,407,-,-
sctid82064,scil39003,_ , 3, -, -, -,  N,-,461,-,-
sctid82068,scil39004,_ , 2, hsap2203, mmus1359, -,  Y,CBR3,278,Cbr3,-
sctid82070,scil39005,_ , 3, -, -, -,  N,-,126,-,-
sctid82072,scil39006,S , 2, -, -, -,  N,-,513,-,-
sctid82074,scil39007,_ , 1, -, -, -,  N,-,230,-,-
sctid82077,scil39008,_ , 2, -, -, -,  N,-,195,-,-
sctid82079,scil39009,_ , 1, -, -, -,  N,-,329,-,-
sctid82079,scil39010,S , 1, -, -, -,  N,-,500,-,-
sctid82081,scil39011,_ , 2, -, -, -,  N,-,512,-,-
sctid82082,scil39012,_ , 2, -, -, -,  N,-,269,-,-
sctid82083,scil39013,M , 2, hsap2026, mmus1461, -,  Y,TIMM21,258,Timm21,-
sctid82084,scil39014,_ , 3, -, -, -,  N,-,161,-,-
sctid82085,scil39015,_ , 1, -, -, -,  N,-,131,-,-
sctid82087,scil39016,_ , 1, -, -, scer361,  Y,-,218,-,YPT32
sctid82090,scil39017,M , 4, -, -, -,  N,-,228,-,-
sctid82093,scil39018,_ , 1, -, -, -,  N,-,513,-,-
sctid82094,scil39019,S , 3, -, -, -,  N,-,311,-,-
sctid82095,scil39020,_ , 2, -, -, -,  N,-,132,-,-
sctid82095,scil39021,S , 3, -, -, -,  N,-,322,-,-
sctid82098,scil39022,_ , 2, -, -, -,  N,-,358,-,-
sctid82100,scil39023,_ , 2, -, -, -,  N,-,234,-,-
sctid82103,scil39024,S , 5, -, -, -,  N,-,439,-,-
sctid82104,scil39025,_ , 2, -, -, -,  N,-,512,-,-
sctid82106,scil39026,_ , 1, -, -, -,  N,-,227,-,-
sctid82107,scil39027,_ , 4, -, -, -,  N,-,411,-,-
sctid82108,scil39028,_ , 5, -, -, -,  N,-,309,-,-
sctid82111,scil39029,_ , 2, -, -, -,  N,-,316,-,-
sctid82113,scil39030,_ , 5, -, -, -,  N,-,199,-,-
sctid82115,scil39031,_ , 2, -, -, -,  N,-,207,-,-
sctid82117,scil39032,_ , 5, -, -, -,  N,-,500,-,-
sctid82120,scil39033,S , 2, -, -, -,  N,-,398,-,-
sctid82122,scil39034,S , 1, -, -, -,  N,-,165,-,-
sctid82123,scil39035,_ , 2, -, -, -,  N,-,424,-,-
sctid82124,scil39036,_ , 3, -, -, -,  N,-,414,-,-
sctid82127,scil39037,_ , 1, -, -, -,  N,-,195,-,-
sctid82130,scil39038,_ , 2, -, -, -,  N,-,119,-,-
sctid82131,scil39039,S , 1, -, -, -,  N,-,629,-,-
sctid82134,scil39040,_ , 2, -, -, -,  N,-,326,-,-
sctid82136,scil39041,S , 1, -, -, -,  N,-,340,-,-
sctid82137,scil39042,_ , 3, -, -, -,  N,-,144,-,-
sctid82139,scil39043,_ , 5, -, -, -,  N,-,240,-,-
sctid8213,scil39044,_ , 1, -, -, -,  N,-,1699,-,-
sctid82140,scil39045,S , 2, -, -, -,  N,-,236,-,-
sctid82142,scil39046,S , 5, -, -, -,  N,-,417,-,-
sctid82146,scil39047,_ , 4, -, -, -,  N,-,111,-,-
sctid82148,scil39048,M , 3, -, -, -,  Y,-,124,-,-
sctid82150,scil39049,S , 5, -, -, -,  N,-,392,-,-
sctid82151,scil39050,M , 5, -, -, -,  N,-,182,-,-
sctid82151,scil39051,_ , 2, -, -, -,  N,-,512,-,-
sctid82154,scil39052,S , 5, -, -, -,  N,-,389,-,-
sctid82156,scil39053,S , 1, -, -, -,  N,-,292,-,-
sctid82157,scil39054,M , 2, -, -, -,  Y,-,276,-,-
sctid82158,scil39055,_ , 3, -, -, -,  N,-,512,-,-
sctid82160,scil39056,_ , 4, -, -, -,  N,-,203,-,-
sctid82162,scil39057,_ , 4, -, -, -,  N,-,412,-,-
sctid82163,scil39058,_ , 5, -, -, -,  N,-,262,-,-
sctid82164,scil39059,M , 5, -, -, -,  N,-,406,-,-
sctid82167,scil39060,S , 3, -, -, -,  N,-,107,-,-
sctid82168,scil39061,_ , 2, -, -, -,  N,-,1436,-,-
sctid82174,scil39062,S , 1, -, -, -,  N,-,426,-,-
sctid82176,scil39063,S , 2, -, -, -,  N,-,511,-,-
sctid82177,scil39064,S , 1, -, -, -,  N,-,196,-,-
sctid82178,scil39065,_ , 4, -, -, -,  N,-,400,-,-
sctid82179,scil39066,_ , 2, -, -, -,  N,-,314,-,-
sctid8217,scil39067,_ , 2, -, -, -,  N,-,107,-,-
sctid82181,scil39068,_ , 2, -, -, -,  N,-,222,-,-
sctid82188,scil39069,_ , 1, -, -, -,  N,-,143,-,-
sctid82189,scil39070,S , 5, -, -, -,  N,-,278,-,-
sctid8218,scil39071,_ , 2, -, -, -,  N,-,670,-,-
sctid82192,scil39072,_ , 2, -, -, -,  N,-,127,-,-
sctid82194,scil39073,_ , 1, -, -, -,  N,-,208,-,-
sctid82196,scil39074,_ , 5, -, -, -,  N,-,173,-,-
sctid82198,scil39075,_ , 2, -, -, -,  N,-,283,-,-
sctid82199,scil39076,_ , 3, -, -, -,  N,-,413,-,-
sctid82203,scil39077,_ , 2, -, -, -,  N,-,101,-,-
sctid82204,scil39078,_ , 3, -, -, -,  N,-,354,-,-
sctid82205,scil39079,M , 5, -, -, -,  N,-,122,-,-
sctid82206,scil39080,M , 2, -, -, -,  Y,-,265,-,-
sctid82207,scil39081,S , 4, -, -, -,  N,-,100,-,-
sctid82208,scil39082,_ , 2, -, -, -,  N,-,215,-,-
sctid8220,scil39083,_ , 2, -, -, -,  N,-,347,-,-
sctid82210,scil39084,_ , 4, -, -, -,  N,-,394,-,-
sctid82212,scil39085,_ , 2, -, -, -,  N,-,168,-,-
sctid82213,scil39086,_ , 2, -, -, -,  N,-,255,-,-
sctid82215,scil39087,_ , 1, -, -, -,  N,-,226,-,-
sctid82219,scil39088,_ , 3, -, -, -,  N,-,234,-,-
sctid82220,scil39089,_ , 5, hsap2141, mmus614, scer414,  Y,ETFB,255,Etfb,CIR1
sctid82221,scil39090,_ , 2, -, -, -,  N,-,319,-,-
sctid82223,scil39091,S , 2, -, -, -,  N,-,410,-,-
sctid82225,scil39092,S , 1, -, -, -,  N,-,174,-,-
sctid82228,scil39093,_ , 1, -, -, -,  N,-,340,-,-
sctid82231,scil39094,_ , 1, -, -, -,  N,-,314,-,-
sctid82232,scil39095,S , 1, -, -, -,  N,-,500,-,-
sctid82235,scil39096,S , 5, -, -, -,  N,-,125,-,-
sctid82237,scil39097,S , 2, -, -, -,  N,-,430,-,-
sctid82239,scil39098,M , 1, -, -, -,  Y,-,500,-,-
sctid82240,scil39099,S , 2, -, -, -,  N,-,127,-,-
sctid82240,scil39100,_ , 4, -, -, -,  N,-,466,-,-
sctid82243,scil39101,_ , 2, -, -, -,  N,-,105,-,-
sctid82244,scil39102,M , 5, -, -, -,  N,-,189,-,-
sctid82245,scil39103,_ , 3, -, -, -,  N,-,177,-,-
sctid82246,scil39104,M , 5, -, -, -,  N,-,157,-,-
sctid82247,scil39105,S , 5, -, -, -,  N,-,410,-,-
sctid82247,scil39106,_ , 2, -, -, -,  N,-,595,-,-
sctid8224,scil39107,_ , 2, -, -, -,  N,-,2106,-,-
sctid82251,scil39108,_ , 5, -, -, -,  N,-,374,-,-
sctid82255,scil39109,_ , 2, -, -, -,  N,-,325,-,-
sctid82257,scil39110,_ , 2, -, -, -,  N,-,261,-,-
sctid82260,scil39111,_ , 5, -, -, -,  N,-,105,-,-
sctid82261,scil39112,_ , 2, -, -, -,  N,-,271,-,-
sctid82263,scil39113,M , 4, -, -, -,  N,-,255,-,-
sctid82267,scil39114,S , 2, -, -, -,  N,-,511,-,-
sctid82269,scil39115,M , 3, -, -, -,  Y,-,271,-,-
sctid82270,scil39116,_ , 3, -, -, -,  N,-,126,-,-
sctid82271,scil39117,_ , 4, -, -, -,  N,-,174,-,-
sctid82272,scil39118,_ , 2, -, -, -,  N,-,511,-,-
sctid82274,scil39119,_ , 2, -, -, -,  N,-,291,-,-
sctid82275,scil39120,M , 4, -, -, -,  N,-,510,-,-
sctid82276,scil39121,S , 1, -, -, -,  N,-,206,-,-
sctid82277,scil39122,S , 1, hsap1733, -, -,  Y,CYP11A1,410,-,-
sctid82278,scil39123,S , 1, -, -, -,  N,-,291,-,-
sctid82280,scil39124,_ , 1, -, -, -,  N,-,318,-,-
sctid82282,scil39125,_ , 2, -, -, -,  N,-,449,-,-
sctid82284,scil39126,M , 5, -, -, -,  N,-,481,-,-
sctid82286,scil39127,_ , 4, -, -, -,  N,-,108,-,-
sctid82287,scil39128,_ , 5, -, -, -,  N,-,510,-,-
sctid82289,scil39129,_ , 4, -, -, -,  N,-,324,-,-
sctid82289,scil39130,_ , 2, -, -, -,  N,-,323,-,-
sctid82290,scil39131,_ , 1, -, -, -,  N,-,186,-,-
sctid82291,scil39132,M , 4, -, -, -,  N,-,383,-,-
sctid82292,scil39133,_ , 3, -, -, -,  N,-,368,-,-
sctid82293,scil39134,_ , 5, -, -, -,  N,-,337,-,-
sctid82297,scil39135,_ , 3, -, -, -,  N,-,224,-,-
sctid82301,scil39136,_ , 4, -, -, -,  N,-,299,-,-
