transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
jgi|Triad1|60508|fgeneshTA2_pg.C_scaffold_16000005|m.9905 jgi|Triad1|60508|fgeneshTA2_pg.C_scaffold_16000005|g.9905  ,tadh8961,_,5,-,-,-,N,-,484,-,-
jgi|Triad1|60509|fgeneshTA2_pg.C_scaffold_16000006|m.9906 jgi|Triad1|60509|fgeneshTA2_pg.C_scaffold_16000006|g.9906  ,tadh8962,M,3,-,-,-,Y,-,2069,-,-
jgi|Triad1|60515|fgeneshTA2_pg.C_scaffold_16000012|m.9913 jgi|Triad1|60515|fgeneshTA2_pg.C_scaffold_16000012|g.9913  ,tadh8963,S,1,-,-,-,N,-,329,-,-
jgi|Triad1|60524|fgeneshTA2_pg.C_scaffold_16000021|m.9920 jgi|Triad1|60524|fgeneshTA2_pg.C_scaffold_16000021|g.9920  ,tadh8964,_,1,-,-,-,N,-,181,-,-
jgi|Triad1|60526|fgeneshTA2_pg.C_scaffold_16000023|m.9922 jgi|Triad1|60526|fgeneshTA2_pg.C_scaffold_16000023|g.9922  ,tadh8965,S,2,-,-,-,N,-,343,-,-
jgi|Triad1|60527|fgeneshTA2_pg.C_scaffold_16000024|m.9924 jgi|Triad1|60527|fgeneshTA2_pg.C_scaffold_16000024|g.9924  ,tadh8966,S,2,-,-,-,N,-,303,-,-
jgi|Triad1|60529|fgeneshTA2_pg.C_scaffold_16000026|m.9927 jgi|Triad1|60529|fgeneshTA2_pg.C_scaffold_16000026|g.9927  ,tadh8967,_,2,-,-,-,N,-,323,-,-
jgi|Triad1|60532|fgeneshTA2_pg.C_scaffold_16000029|m.9932 jgi|Triad1|60532|fgeneshTA2_pg.C_scaffold_16000029|g.9932  ,tadh8968,_,1,-,-,-,N,-,548,-,-
jgi|Triad1|60534|fgeneshTA2_pg.C_scaffold_16000031|m.9934 jgi|Triad1|60534|fgeneshTA2_pg.C_scaffold_16000031|g.9934  ,tadh8969,S,1,-,-,-,N,-,640,-,-
jgi|Triad1|60535|fgeneshTA2_pg.C_scaffold_16000032|m.9935 jgi|Triad1|60535|fgeneshTA2_pg.C_scaffold_16000032|g.9935  ,tadh8970,_,2,-,-,-,N,-,256,-,-
jgi|Triad1|60536|fgeneshTA2_pg.C_scaffold_16000033|m.9936 jgi|Triad1|60536|fgeneshTA2_pg.C_scaffold_16000033|g.9936  ,tadh8971,_,1,-,-,-,N,-,246,-,-
jgi|Triad1|60540|fgeneshTA2_pg.C_scaffold_16000037|m.9939 jgi|Triad1|60540|fgeneshTA2_pg.C_scaffold_16000037|g.9939  ,tadh8972,_,2,-,-,-,N,-,437,-,-
jgi|Triad1|60542|fgeneshTA2_pg.C_scaffold_16000039|m.9942 jgi|Triad1|60542|fgeneshTA2_pg.C_scaffold_16000039|g.9942  ,tadh8973,_,2,-,-,-,N,-,159,-,-
jgi|Triad1|60544|fgeneshTA2_pg.C_scaffold_16000041|m.9944 jgi|Triad1|60544|fgeneshTA2_pg.C_scaffold_16000041|g.9944  ,tadh8974,_,2,-,-,-,N,-,165,-,-
jgi|Triad1|60547|fgeneshTA2_pg.C_scaffold_16000044|m.9947 jgi|Triad1|60547|fgeneshTA2_pg.C_scaffold_16000044|g.9947  ,tadh8975,_,3,-,-,-,N,-,425,-,-
jgi|Triad1|60548|fgeneshTA2_pg.C_scaffold_16000045|m.9948 jgi|Triad1|60548|fgeneshTA2_pg.C_scaffold_16000045|g.9948  ,tadh8976,S,5,-,-,-,N,-,784,-,-
jgi|Triad1|60549|fgeneshTA2_pg.C_scaffold_16000046|m.9950 jgi|Triad1|60549|fgeneshTA2_pg.C_scaffold_16000046|g.9950  ,tadh8977,_,3,-,-,-,N,-,110,-,-
jgi|Triad1|60549|fgeneshTA2_pg.C_scaffold_16000046|m.9949 jgi|Triad1|60549|fgeneshTA2_pg.C_scaffold_16000046|g.9949  ,tadh8978,S,4,-,-,-,N,-,878,-,-
jgi|Triad1|60550|fgeneshTA2_pg.C_scaffold_16000047|m.9951 jgi|Triad1|60550|fgeneshTA2_pg.C_scaffold_16000047|g.9951  ,tadh8979,S,4,-,-,-,N,-,777,-,-
jgi|Triad1|60551|fgeneshTA2_pg.C_scaffold_16000048|m.9952 jgi|Triad1|60551|fgeneshTA2_pg.C_scaffold_16000048|g.9952  ,tadh8980,S,3,-,-,-,N,-,875,-,-
jgi|Triad1|60552|fgeneshTA2_pg.C_scaffold_16000049|m.9953 jgi|Triad1|60552|fgeneshTA2_pg.C_scaffold_16000049|g.9953  ,tadh8981,S,1,-,-,-,N,-,934,-,-
jgi|Triad1|60553|fgeneshTA2_pg.C_scaffold_16000050|m.9954 jgi|Triad1|60553|fgeneshTA2_pg.C_scaffold_16000050|g.9954  ,tadh8982,S,1,-,-,-,N,-,869,-,-
jgi|Triad1|60554|fgeneshTA2_pg.C_scaffold_16000051|m.9955 jgi|Triad1|60554|fgeneshTA2_pg.C_scaffold_16000051|g.9955  ,tadh8983,S,2,-,-,-,N,-,702,-,-
jgi|Triad1|60559|fgeneshTA2_pg.C_scaffold_16000056|m.9960 jgi|Triad1|60559|fgeneshTA2_pg.C_scaffold_16000056|g.9960  ,tadh8984,M,4,-,-,-,N,-,204,-,-
jgi|Triad1|60561|fgeneshTA2_pg.C_scaffold_16000058|m.9962 jgi|Triad1|60561|fgeneshTA2_pg.C_scaffold_16000058|g.9962  ,tadh8985,_,4,-,-,-,N,-,340,-,-
jgi|Triad1|60562|fgeneshTA2_pg.C_scaffold_16000059|m.9963 jgi|Triad1|60562|fgeneshTA2_pg.C_scaffold_16000059|g.9963  ,tadh8986,_,1,-,-,-,N,-,772,-,-
jgi|Triad1|60563|fgeneshTA2_pg.C_scaffold_16000060|m.9964 jgi|Triad1|60563|fgeneshTA2_pg.C_scaffold_16000060|g.9964  ,tadh8987,S,5,-,-,-,N,-,330,-,-
jgi|Triad1|60566|fgeneshTA2_pg.C_scaffold_16000063|m.9967 jgi|Triad1|60566|fgeneshTA2_pg.C_scaffold_16000063|g.9967  ,tadh8988,_,3,-,-,-,N,-,191,-,-
jgi|Triad1|60568|fgeneshTA2_pg.C_scaffold_16000065|m.9969 jgi|Triad1|60568|fgeneshTA2_pg.C_scaffold_16000065|g.9969  ,tadh8989,_,3,-,-,-,N,-,853,-,-
jgi|Triad1|60571|fgeneshTA2_pg.C_scaffold_16000068|m.9972 jgi|Triad1|60571|fgeneshTA2_pg.C_scaffold_16000068|g.9972  ,tadh8990,_,2,-,-,-,N,-,1056,-,-
jgi|Triad1|60575|fgeneshTA2_pg.C_scaffold_16000072|m.9979 jgi|Triad1|60575|fgeneshTA2_pg.C_scaffold_16000072|g.9979  ,tadh8991,_,2,-,-,-,N,-,741,-,-
jgi|Triad1|60576|fgeneshTA2_pg.C_scaffold_16000073|m.9980 jgi|Triad1|60576|fgeneshTA2_pg.C_scaffold_16000073|g.9980  ,tadh8992,_,2,-,-,-,N,-,142,-,-
jgi|Triad1|60578|fgeneshTA2_pg.C_scaffold_16000075|m.9981 jgi|Triad1|60578|fgeneshTA2_pg.C_scaffold_16000075|g.9981  ,tadh8993,_,2,-,-,-,N,-,506,-,-
jgi|Triad1|60579|fgeneshTA2_pg.C_scaffold_16000076|m.9982 jgi|Triad1|60579|fgeneshTA2_pg.C_scaffold_16000076|g.9982  ,tadh8994,S,3,-,-,-,N,-,333,-,-
jgi|Triad1|60580|fgeneshTA2_pg.C_scaffold_16000077|m.9983 jgi|Triad1|60580|fgeneshTA2_pg.C_scaffold_16000077|g.9983  ,tadh8995,S,1,-,-,-,N,-,333,-,-
jgi|Triad1|60583|fgeneshTA2_pg.C_scaffold_16000080|m.9986 jgi|Triad1|60583|fgeneshTA2_pg.C_scaffold_16000080|g.9986  ,tadh8996,_,2,-,-,-,N,-,632,-,-
jgi|Triad1|60585|fgeneshTA2_pg.C_scaffold_16000082|m.9988 jgi|Triad1|60585|fgeneshTA2_pg.C_scaffold_16000082|g.9988  ,tadh8997,_,2,-,-,-,N,-,425,-,-
jgi|Triad1|60586|fgeneshTA2_pg.C_scaffold_16000083|m.9989 jgi|Triad1|60586|fgeneshTA2_pg.C_scaffold_16000083|g.9989  ,tadh8998,_,1,-,-,-,N,-,822,-,-
jgi|Triad1|60587|fgeneshTA2_pg.C_scaffold_16000084|m.9990 jgi|Triad1|60587|fgeneshTA2_pg.C_scaffold_16000084|g.9990  ,tadh8999,_,1,-,-,-,N,-,262,-,-
jgi|Triad1|60588|fgeneshTA2_pg.C_scaffold_16000085|m.9991 jgi|Triad1|60588|fgeneshTA2_pg.C_scaffold_16000085|g.9991  ,tadh9000,M,5,-,-,-,N,-,1593,-,-
jgi|Triad1|60591|fgeneshTA2_pg.C_scaffold_16000088|m.9994 jgi|Triad1|60591|fgeneshTA2_pg.C_scaffold_16000088|g.9994  ,tadh9001,_,2,hsap372,mmus117,-,Y,MTX2,232,Mtx2,-
jgi|Triad1|60595|fgeneshTA2_pg.C_scaffold_16000092|m.9998 jgi|Triad1|60595|fgeneshTA2_pg.C_scaffold_16000092|g.9998  ,tadh9002,_,2,-,-,-,N,-,197,-,-
jgi|Triad1|60596|fgeneshTA2_pg.C_scaffold_16000093|m.9999 jgi|Triad1|60596|fgeneshTA2_pg.C_scaffold_16000093|g.9999  ,tadh9003,_,1,-,-,-,N,-,913,-,-
jgi|Triad1|60597|fgeneshTA2_pg.C_scaffold_16000094|m.10002 jgi|Triad1|60597|fgeneshTA2_pg.C_scaffold_16000094|g.10002  ,tadh9004,S,1,-,-,-,N,-,717,-,-
jgi|Triad1|60598|fgeneshTA2_pg.C_scaffold_16000095|m.10004 jgi|Triad1|60598|fgeneshTA2_pg.C_scaffold_16000095|g.10004  ,tadh9005,_,2,-,-,-,N,-,158,-,-
jgi|Triad1|60599|fgeneshTA2_pg.C_scaffold_16000096|m.10005 jgi|Triad1|60599|fgeneshTA2_pg.C_scaffold_16000096|g.10005  ,tadh9006,M,4,-,-,-,N,-,106,-,-
jgi|Triad1|60600|fgeneshTA2_pg.C_scaffold_16000097|m.10006 jgi|Triad1|60600|fgeneshTA2_pg.C_scaffold_16000097|g.10006  ,tadh9007,_,1,-,-,-,N,-,392,-,-
jgi|Triad1|60603|fgeneshTA2_pg.C_scaffold_16000100|m.10009 jgi|Triad1|60603|fgeneshTA2_pg.C_scaffold_16000100|g.10009  ,tadh9008,_,2,-,-,-,N,-,421,-,-
jgi|Triad1|60605|fgeneshTA2_pg.C_scaffold_16000102|m.10011 jgi|Triad1|60605|fgeneshTA2_pg.C_scaffold_16000102|g.10011  ,tadh9009,_,2,-,-,-,N,-,340,-,-
jgi|Triad1|60608|fgeneshTA2_pg.C_scaffold_16000105|m.10014 jgi|Triad1|60608|fgeneshTA2_pg.C_scaffold_16000105|g.10014  ,tadh9010,_,2,-,-,-,N,-,107,-,-
jgi|Triad1|60611|fgeneshTA2_pg.C_scaffold_16000108|m.10017 jgi|Triad1|60611|fgeneshTA2_pg.C_scaffold_16000108|g.10017  ,tadh9011,_,1,-,-,-,N,-,512,-,-
jgi|Triad1|60613|fgeneshTA2_pg.C_scaffold_16000110|m.10019 jgi|Triad1|60613|fgeneshTA2_pg.C_scaffold_16000110|g.10019  ,tadh9012,_,1,-,-,-,N,-,456,-,-
jgi|Triad1|60614|fgeneshTA2_pg.C_scaffold_16000111|m.10020 jgi|Triad1|60614|fgeneshTA2_pg.C_scaffold_16000111|g.10020  ,tadh9013,S,1,-,-,-,N,-,274,-,-
jgi|Triad1|60616|fgeneshTA2_pg.C_scaffold_16000113|m.10023 jgi|Triad1|60616|fgeneshTA2_pg.C_scaffold_16000113|g.10023  ,tadh9014,S,4,-,-,-,N,-,653,-,-
jgi|Triad1|60627|fgeneshTA2_pg.C_scaffold_16000124|m.10030 jgi|Triad1|60627|fgeneshTA2_pg.C_scaffold_16000124|g.10030  ,tadh9015,_,2,-,-,-,N,-,380,-,-
jgi|Triad1|60629|fgeneshTA2_pg.C_scaffold_16000126|m.10032 jgi|Triad1|60629|fgeneshTA2_pg.C_scaffold_16000126|g.10032  ,tadh9016,M,5,-,-,-,N,-,760,-,-
jgi|Triad1|60631|fgeneshTA2_pg.C_scaffold_16000128|m.10034 jgi|Triad1|60631|fgeneshTA2_pg.C_scaffold_16000128|g.10034  ,tadh9017,S,1,-,-,-,N,-,104,-,-
jgi|Triad1|60632|fgeneshTA2_pg.C_scaffold_16000129|m.10035 jgi|Triad1|60632|fgeneshTA2_pg.C_scaffold_16000129|g.10035  ,tadh9018,_,2,-,-,-,N,-,259,-,-
jgi|Triad1|60634|fgeneshTA2_pg.C_scaffold_16000131|m.10037 jgi|Triad1|60634|fgeneshTA2_pg.C_scaffold_16000131|g.10037  ,tadh9019,S,3,-,-,-,N,-,347,-,-
jgi|Triad1|60635|fgeneshTA2_pg.C_scaffold_16000132|m.10039 jgi|Triad1|60635|fgeneshTA2_pg.C_scaffold_16000132|g.10039  ,tadh9020,_,1,-,-,-,N,-,167,-,-
jgi|Triad1|60636|fgeneshTA2_pg.C_scaffold_16000133|m.10040 jgi|Triad1|60636|fgeneshTA2_pg.C_scaffold_16000133|g.10040  ,tadh9021,_,1,-,-,-,N,-,210,-,-
jgi|Triad1|60637|fgeneshTA2_pg.C_scaffold_16000134|m.10041 jgi|Triad1|60637|fgeneshTA2_pg.C_scaffold_16000134|g.10041  ,tadh9022,_,1,-,-,-,N,-,474,-,-
jgi|Triad1|60638|fgeneshTA2_pg.C_scaffold_16000135|m.10042 jgi|Triad1|60638|fgeneshTA2_pg.C_scaffold_16000135|g.10042  ,tadh9023,_,3,-,-,-,N,-,1291,-,-
jgi|Triad1|60639|fgeneshTA2_pg.C_scaffold_16000136|m.10043 jgi|Triad1|60639|fgeneshTA2_pg.C_scaffold_16000136|g.10043  ,tadh9024,S,1,-,-,-,N,-,218,-,-
jgi|Triad1|60644|fgeneshTA2_pg.C_scaffold_16000141|m.10047 jgi|Triad1|60644|fgeneshTA2_pg.C_scaffold_16000141|g.10047  ,tadh9025,_,1,-,-,-,N,-,415,-,-
jgi|Triad1|60645|fgeneshTA2_pg.C_scaffold_16000142|m.10048 jgi|Triad1|60645|fgeneshTA2_pg.C_scaffold_16000142|g.10048  ,tadh9026,_,5,-,-,-,N,-,165,-,-
jgi|Triad1|60646|fgeneshTA2_pg.C_scaffold_16000143|m.10049 jgi|Triad1|60646|fgeneshTA2_pg.C_scaffold_16000143|g.10049  ,tadh9027,S,2,-,-,-,N,-,364,-,-
jgi|Triad1|60647|fgeneshTA2_pg.C_scaffold_16000144|m.10050 jgi|Triad1|60647|fgeneshTA2_pg.C_scaffold_16000144|g.10050  ,tadh9028,S,5,-,-,-,N,-,188,-,-
jgi|Triad1|60649|fgeneshTA2_pg.C_scaffold_16000146|m.10052 jgi|Triad1|60649|fgeneshTA2_pg.C_scaffold_16000146|g.10052  ,tadh9029,S,4,hsap1193,mmus854,-,Y,CMC4,133,Mtcp1,-
jgi|Triad1|60654|fgeneshTA2_pg.C_scaffold_16000151|m.10055 jgi|Triad1|60654|fgeneshTA2_pg.C_scaffold_16000151|g.10055  ,tadh9030,_,1,-,-,-,N,-,242,-,-
jgi|Triad1|60655|fgeneshTA2_pg.C_scaffold_17000001|m.6026 jgi|Triad1|60655|fgeneshTA2_pg.C_scaffold_17000001|g.6026  ,tadh9031,_,5,-,-,-,N,-,115,-,-
jgi|Triad1|60656|fgeneshTA2_pg.C_scaffold_17000002|m.6027 jgi|Triad1|60656|fgeneshTA2_pg.C_scaffold_17000002|g.6027  ,tadh9032,M,4,-,-,-,N,-,208,-,-
jgi|Triad1|60657|fgeneshTA2_pg.C_scaffold_17000003|m.6028 jgi|Triad1|60657|fgeneshTA2_pg.C_scaffold_17000003|g.6028  ,tadh9033,M,4,-,-,-,N,-,345,-,-
jgi|Triad1|60659|fgeneshTA2_pg.C_scaffold_17000005|m.6029 jgi|Triad1|60659|fgeneshTA2_pg.C_scaffold_17000005|g.6029  ,tadh9034,_,2,-,-,-,N,-,114,-,-
jgi|Triad1|60661|fgeneshTA2_pg.C_scaffold_17000007|m.6031 jgi|Triad1|60661|fgeneshTA2_pg.C_scaffold_17000007|g.6031  ,tadh9035,S,2,-,-,-,N,-,261,-,-
jgi|Triad1|60662|fgeneshTA2_pg.C_scaffold_17000008|m.6032 jgi|Triad1|60662|fgeneshTA2_pg.C_scaffold_17000008|g.6032  ,tadh9036,S,1,-,-,-,N,-,246,-,-
jgi|Triad1|60663|fgeneshTA2_pg.C_scaffold_17000009|m.6033 jgi|Triad1|60663|fgeneshTA2_pg.C_scaffold_17000009|g.6033  ,tadh9037,_,3,-,-,-,N,-,886,-,-
jgi|Triad1|60664|fgeneshTA2_pg.C_scaffold_17000010|m.6035 jgi|Triad1|60664|fgeneshTA2_pg.C_scaffold_17000010|g.6035  ,tadh9038,_,1,-,-,-,N,-,205,-,-
jgi|Triad1|60665|fgeneshTA2_pg.C_scaffold_17000011|m.6036 jgi|Triad1|60665|fgeneshTA2_pg.C_scaffold_17000011|g.6036  ,tadh9039,_,1,-,-,-,N,-,280,-,-
jgi|Triad1|60666|fgeneshTA2_pg.C_scaffold_17000012|m.6037 jgi|Triad1|60666|fgeneshTA2_pg.C_scaffold_17000012|g.6037  ,tadh9040,_,2,-,-,-,N,-,126,-,-
jgi|Triad1|60667|fgeneshTA2_pg.C_scaffold_17000013|m.6038 jgi|Triad1|60667|fgeneshTA2_pg.C_scaffold_17000013|g.6038  ,tadh9041,_,2,-,-,-,N,-,184,-,-
jgi|Triad1|60668|fgeneshTA2_pg.C_scaffold_17000014|m.6039 jgi|Triad1|60668|fgeneshTA2_pg.C_scaffold_17000014|g.6039  ,tadh9042,_,2,-,-,-,N,-,852,-,-
jgi|Triad1|60669|fgeneshTA2_pg.C_scaffold_17000015|m.6040 jgi|Triad1|60669|fgeneshTA2_pg.C_scaffold_17000015|g.6040  ,tadh9043,_,2,-,-,-,N,-,401,-,-
jgi|Triad1|60671|fgeneshTA2_pg.C_scaffold_17000017|m.6042 jgi|Triad1|60671|fgeneshTA2_pg.C_scaffold_17000017|g.6042  ,tadh9044,_,2,-,-,-,N,-,550,-,-
jgi|Triad1|60673|fgeneshTA2_pg.C_scaffold_17000019|m.6045 jgi|Triad1|60673|fgeneshTA2_pg.C_scaffold_17000019|g.6045  ,tadh9045,_,2,-,-,-,N,-,541,-,-
jgi|Triad1|60676|fgeneshTA2_pg.C_scaffold_17000022|m.6049 jgi|Triad1|60676|fgeneshTA2_pg.C_scaffold_17000022|g.6049  ,tadh9046,S,2,-,-,-,N,-,1016,-,-
jgi|Triad1|60677|fgeneshTA2_pg.C_scaffold_17000023|m.6050 jgi|Triad1|60677|fgeneshTA2_pg.C_scaffold_17000023|g.6050  ,tadh9047,_,2,-,-,-,N,-,1193,-,-
jgi|Triad1|60678|fgeneshTA2_pg.C_scaffold_17000024|m.6051 jgi|Triad1|60678|fgeneshTA2_pg.C_scaffold_17000024|g.6051  ,tadh9048,_,4,-,-,-,N,-,286,-,-
jgi|Triad1|60683|fgeneshTA2_pg.C_scaffold_17000029|m.6056 jgi|Triad1|60683|fgeneshTA2_pg.C_scaffold_17000029|g.6056  ,tadh9049,_,1,-,-,-,N,-,502,-,-
jgi|Triad1|60685|fgeneshTA2_pg.C_scaffold_17000031|m.6059 jgi|Triad1|60685|fgeneshTA2_pg.C_scaffold_17000031|g.6059  ,tadh9050,_,1,-,-,-,N,-,536,-,-
jgi|Triad1|60686|fgeneshTA2_pg.C_scaffold_17000032|m.6060 jgi|Triad1|60686|fgeneshTA2_pg.C_scaffold_17000032|g.6060  ,tadh9051,_,2,-,-,-,N,-,224,-,-
jgi|Triad1|60690|fgeneshTA2_pg.C_scaffold_17000036|m.6062 jgi|Triad1|60690|fgeneshTA2_pg.C_scaffold_17000036|g.6062  ,tadh9052,_,2,-,-,-,N,-,539,-,-
jgi|Triad1|60691|fgeneshTA2_pg.C_scaffold_17000037|m.6063 jgi|Triad1|60691|fgeneshTA2_pg.C_scaffold_17000037|g.6063  ,tadh9053,_,1,-,-,-,N,-,516,-,-
jgi|Triad1|60692|fgeneshTA2_pg.C_scaffold_17000038|m.6065 jgi|Triad1|60692|fgeneshTA2_pg.C_scaffold_17000038|g.6065  ,tadh9054,_,2,-,-,-,N,-,502,-,-
jgi|Triad1|60692|fgeneshTA2_pg.C_scaffold_17000038|m.6066 jgi|Triad1|60692|fgeneshTA2_pg.C_scaffold_17000038|g.6066  ,tadh9055,_,5,-,-,-,N,-,141,-,-
jgi|Triad1|60693|fgeneshTA2_pg.C_scaffold_17000039|m.6067 jgi|Triad1|60693|fgeneshTA2_pg.C_scaffold_17000039|g.6067  ,tadh9056,S,3,-,-,-,N,-,444,-,-
jgi|Triad1|60696|fgeneshTA2_pg.C_scaffold_17000042|m.6070 jgi|Triad1|60696|fgeneshTA2_pg.C_scaffold_17000042|g.6070  ,tadh9057,M,3,hsap418,mmus28,scer146,Y,D2HGDH,513,D2hgdh,DLD2
jgi|Triad1|60697|fgeneshTA2_pg.C_scaffold_17000043|m.6071 jgi|Triad1|60697|fgeneshTA2_pg.C_scaffold_17000043|g.6071  ,tadh9058,S,1,-,-,-,N,-,502,-,-
jgi|Triad1|60698|fgeneshTA2_pg.C_scaffold_17000044|m.6072 jgi|Triad1|60698|fgeneshTA2_pg.C_scaffold_17000044|g.6072  ,tadh9059,M,3,-,-,-,Y,-,313,-,-
jgi|Triad1|60700|fgeneshTA2_pg.C_scaffold_17000046|m.6074 jgi|Triad1|60700|fgeneshTA2_pg.C_scaffold_17000046|g.6074  ,tadh9060,_,2,hsap611,mmus431,-,Y,NOA1,660,Noa1,-
jgi|Triad1|60703|fgeneshTA2_pg.C_scaffold_17000049|m.6077 jgi|Triad1|60703|fgeneshTA2_pg.C_scaffold_17000049|g.6077  ,tadh9061,S,1,-,-,-,N,-,192,-,-
jgi|Triad1|60704|fgeneshTA2_pg.C_scaffold_17000050|m.6078 jgi|Triad1|60704|fgeneshTA2_pg.C_scaffold_17000050|g.6078  ,tadh9062,S,3,-,-,-,N,-,292,-,-
jgi|Triad1|60705|fgeneshTA2_pg.C_scaffold_17000051|m.6079 jgi|Triad1|60705|fgeneshTA2_pg.C_scaffold_17000051|g.6079  ,tadh9063,_,5,-,-,-,N,-,1012,-,-
jgi|Triad1|60706|fgeneshTA2_pg.C_scaffold_17000052|m.6080 jgi|Triad1|60706|fgeneshTA2_pg.C_scaffold_17000052|g.6080  ,tadh9064,_,2,-,-,-,N,-,386,-,-
jgi|Triad1|60707|fgeneshTA2_pg.C_scaffold_17000053|m.6081 jgi|Triad1|60707|fgeneshTA2_pg.C_scaffold_17000053|g.6081  ,tadh9065,_,5,-,-,-,N,-,356,-,-
jgi|Triad1|60708|fgeneshTA2_pg.C_scaffold_17000054|m.6082 jgi|Triad1|60708|fgeneshTA2_pg.C_scaffold_17000054|g.6082  ,tadh9066,_,1,-,-,-,N,-,1130,-,-
jgi|Triad1|60709|fgeneshTA2_pg.C_scaffold_17000055|m.6084 jgi|Triad1|60709|fgeneshTA2_pg.C_scaffold_17000055|g.6084  ,tadh9067,_,2,-,-,-,N,-,1031,-,-
jgi|Triad1|60710|fgeneshTA2_pg.C_scaffold_17000056|m.6085 jgi|Triad1|60710|fgeneshTA2_pg.C_scaffold_17000056|g.6085  ,tadh9068,S,1,-,-,-,N,-,1172,-,-
jgi|Triad1|60711|fgeneshTA2_pg.C_scaffold_17000057|m.6086 jgi|Triad1|60711|fgeneshTA2_pg.C_scaffold_17000057|g.6086  ,tadh9069,_,1,-,-,-,N,-,967,-,-
jgi|Triad1|60712|fgeneshTA2_pg.C_scaffold_17000058|m.6087 jgi|Triad1|60712|fgeneshTA2_pg.C_scaffold_17000058|g.6087  ,tadh9070,S,2,-,-,-,N,-,105,-,-
jgi|Triad1|60713|fgeneshTA2_pg.C_scaffold_17000059|m.6088 jgi|Triad1|60713|fgeneshTA2_pg.C_scaffold_17000059|g.6088  ,tadh9071,_,1,-,-,-,N,-,1373,-,-
jgi|Triad1|60714|fgeneshTA2_pg.C_scaffold_17000060|m.6090 jgi|Triad1|60714|fgeneshTA2_pg.C_scaffold_17000060|g.6090  ,tadh9072,_,1,-,-,-,N,-,708,-,-
jgi|Triad1|60715|fgeneshTA2_pg.C_scaffold_17000061|m.6091 jgi|Triad1|60715|fgeneshTA2_pg.C_scaffold_17000061|g.6091  ,tadh9073,_,1,-,-,-,N,-,262,-,-
jgi|Triad1|60716|fgeneshTA2_pg.C_scaffold_17000062|m.6092 jgi|Triad1|60716|fgeneshTA2_pg.C_scaffold_17000062|g.6092  ,tadh9074,M,5,-,-,-,N,-,258,-,-
jgi|Triad1|60717|fgeneshTA2_pg.C_scaffold_17000063|m.6093 jgi|Triad1|60717|fgeneshTA2_pg.C_scaffold_17000063|g.6093  ,tadh9075,S,2,-,-,-,N,-,614,-,-
jgi|Triad1|60718|fgeneshTA2_pg.C_scaffold_17000064|m.6094 jgi|Triad1|60718|fgeneshTA2_pg.C_scaffold_17000064|g.6094  ,tadh9076,_,2,-,-,-,N,-,162,-,-
jgi|Triad1|60719|fgeneshTA2_pg.C_scaffold_17000065|m.6095 jgi|Triad1|60719|fgeneshTA2_pg.C_scaffold_17000065|g.6095  ,tadh9077,_,3,-,-,-,N,-,984,-,-
jgi|Triad1|60721|fgeneshTA2_pg.C_scaffold_17000067|m.6097 jgi|Triad1|60721|fgeneshTA2_pg.C_scaffold_17000067|g.6097  ,tadh9078,_,2,-,-,-,N,-,214,-,-
jgi|Triad1|60725|fgeneshTA2_pg.C_scaffold_17000071|m.6100 jgi|Triad1|60725|fgeneshTA2_pg.C_scaffold_17000071|g.6100  ,tadh9079,_,1,-,-,-,N,-,285,-,-
jgi|Triad1|60726|fgeneshTA2_pg.C_scaffold_17000072|m.6103 jgi|Triad1|60726|fgeneshTA2_pg.C_scaffold_17000072|g.6103  ,tadh9080,_,1,-,-,-,N,-,207,-,-
jgi|Triad1|60727|fgeneshTA2_pg.C_scaffold_17000073|m.6104 jgi|Triad1|60727|fgeneshTA2_pg.C_scaffold_17000073|g.6104  ,tadh9081,S,5,-,-,-,N,-,865,-,-
jgi|Triad1|60730|fgeneshTA2_pg.C_scaffold_17000076|m.6107 jgi|Triad1|60730|fgeneshTA2_pg.C_scaffold_17000076|g.6107  ,tadh9082,_,2,-,-,-,N,-,184,-,-
jgi|Triad1|60731|fgeneshTA2_pg.C_scaffold_17000077|m.6108 jgi|Triad1|60731|fgeneshTA2_pg.C_scaffold_17000077|g.6108  ,tadh9083,S,2,-,-,-,N,-,234,-,-
jgi|Triad1|60732|fgeneshTA2_pg.C_scaffold_17000078|m.6109 jgi|Triad1|60732|fgeneshTA2_pg.C_scaffold_17000078|g.6109  ,tadh9084,_,1,-,-,-,N,-,164,-,-
jgi|Triad1|60733|fgeneshTA2_pg.C_scaffold_17000079|m.6110 jgi|Triad1|60733|fgeneshTA2_pg.C_scaffold_17000079|g.6110  ,tadh9085,S,2,-,-,-,N,-,247,-,-
jgi|Triad1|60734|fgeneshTA2_pg.C_scaffold_17000080|m.6111 jgi|Triad1|60734|fgeneshTA2_pg.C_scaffold_17000080|g.6111  ,tadh9086,_,2,-,-,-,N,-,770,-,-
jgi|Triad1|60736|fgeneshTA2_pg.C_scaffold_17000082|m.6113 jgi|Triad1|60736|fgeneshTA2_pg.C_scaffold_17000082|g.6113  ,tadh9087,_,1,-,-,-,N,-,1137,-,-
jgi|Triad1|60737|fgeneshTA2_pg.C_scaffold_17000083|m.6114 jgi|Triad1|60737|fgeneshTA2_pg.C_scaffold_17000083|g.6114  ,tadh9088,_,1,-,-,-,N,-,253,-,-
